,seed_kras,seed_nras,seed_hras
MIR3925,-0.150908144390361,0.115177458136826,-0.0915862902558555
RP11-382N13.6,-0.150904591680601,0.115173504903718,-0.0915812105988437
AC112229.6,0.150885907637275,-0.115164343343467,-0.0915790167137336
CLOCK,0.150879053955152,0.115159630801961,-0.0915786052915637
PLA2G2E,0.150874320174483,0.115158469571211,-0.0915649746938839
COMT,0.150869366697832,-0.115148405532537,-0.0915622094544
RP11-775B15.3,-0.15085143102346,0.115131827901781,-0.091557610397165
PRELID1,0.150841716984259,-0.115125677627044,-0.0915565391631506
PAQR7,-0.150840917014016,-0.115119853485195,-0.0915550123962216
NPM1P32,-0.150840632742005,0.115108609161453,0.0915546778352169
CTD-2127H9.1,-0.15081301942188,-0.115099645498131,-0.0915546375743379
AC079233.1,-0.150800717724749,-0.115093196451682,0.0915535638396364
RP11-553L6.5,0.150769190411785,-0.115088117062574,0.0915484181601739
AC097495.2,-0.150762258807651,-0.115076628801364,0.0915412891188908
AC004076.9,-0.150699278698635,-0.115064325894367,-0.091536019636598
RP11-66N11.7,-0.150678117405755,-0.115063650413899,-0.0915350329577814
AC097470.1,-0.150670066731502,-0.11505849610011,-0.0915339535372986
MBD4,-0.150663819316967,-0.115045075052082,-0.0915294185537398
RP11-350G8.3,0.150656902101426,0.11504368556583,-0.0915247553494963
RP11-719N22.1,-0.150649055203235,-0.115043212450072,-0.0915217431534824
IFRD2,-0.150645194373306,-0.115027890834963,-0.0915212968102893
LINC00504,0.150628855525847,-0.115024318890495,-0.0915145522022754
ZNF886P,0.150613335545555,-0.11502418531778,0.0914988030363364
AP003471.1,-0.150602622149373,-0.115019583266519,-0.091498704565702
MRPS35P2,0.150573735803073,-0.115017680953322,-0.0914933027538195
RP11-80F22.10,-0.150551939864409,0.115016636204379,-0.0914877969877048
RN7SL472P,-0.150539193924401,0.115009794970558,-0.0914814918981406
MYT1L,-0.150524500582688,-0.115007878465328,-0.0914743672567186
AHI1-DT,0.150510641544766,-0.115003579229998,-0.0914729914981772
RP11-32D16.1,-0.150507356889883,0.114994447380776,-0.0914687616570931
NDN,0.15047549367943,-0.114970847875778,-0.0914583154322043
RP11-60A8.2,-0.15043412449408,-0.114969342729952,-0.0914461486568534
RNA5SP23,-0.150433932966296,-0.114968726391632,-0.0914435778146466
RP11-864G5.1,-0.15040591575207,0.114964584340549,-0.0914426624170383
AL158077.1,-0.150371973018643,0.114964014569272,-0.0914420540355288
RNU6-1296P,0.15035751209868,0.114962029042877,-0.0914361005805593
MIR5190,-0.150348156614085,0.114961191873169,-0.0914342052882986
SEPT11,0.150347178873609,-0.11496049533016,-0.0914212819979909
RP11-400K9.2,-0.150333155994137,-0.114940313269284,-0.091420667873304
AC012414.1,-0.150331230207677,-0.114937085396787,-0.0914204990180058
CTA-109P11.1,-0.150313375278255,-0.114935455513427,-0.0914131755729214
AC002115.9,0.150303850295511,-0.114934426977234,-0.0914120655589289
RPL17,0.150292866239923,0.114924506781659,-0.0914091537375359
SCARNA8,-0.150292599473097,-0.114904925283312,-0.0914067012579893
RP11-596D21.1,-0.150290288299955,-0.114882598886829,-0.0914030897291052
KRTAP5-7,-0.150288344369818,-0.114875705658347,-0.0914024162914893
RP11-353N14.5,-0.1502833224457,0.114871113280918,-0.091393458318133
RP11-329J18.4,-0.150267246595197,-0.114870496849638,-0.09138607981869
RP11-29P20.1,-0.150261798389921,-0.114853595215348,-0.091384433303463
DAB2IP,0.150217573385735,-0.114852425138116,-0.0913793494654458
SNORD114-12,0.150199841761589,-0.114850677521887,-0.0913784563754041
NTPCR,0.150189252243746,0.114846177377296,0.0913761712754125
RN7SL360P,-0.150187628115115,-0.114844263750853,-0.0913741849764105
RP11-553N19.1,-0.150186837184258,0.114824938788004,-0.0913673537600841
TRAPPC3L,0.150179046959361,-0.114809127568614,-0.0913548119693548
FSHB,-0.150175353030637,-0.11480789083748,-0.0913515048483412
TMEM63B,0.150165481338079,0.114800273821652,-0.0913454380993779
CTC-258N23.3,-0.15014901006519,-0.114791564204836,0.0913453474367779
RP11-102N12.2,-0.150141712837187,-0.114789434979324,-0.0913334520660744
RN7SL140P,-0.150122254964579,0.114787666394098,0.0913272973107319
YY1,-0.150105898516425,-0.114787283492848,0.0913267381237536
RP11-196H14.2,-0.150097913333837,-0.114786272233807,-0.0913260860697211
KLHL4,-0.150092383768052,-0.114779062333731,-0.0913258467615396
CTF1,-0.15009000161577,-0.114769084374963,-0.091325617783973
AC009237.5,-0.150079839367249,-0.114768793494468,-0.091325566583752
RN7SL113P,-0.150045745014014,-0.114765588542302,0.0913181306488082
IL17RA,-0.150034515890153,0.114760623607791,-0.0913125793126033
SNORD112,-0.15001859341793,-0.11475534364234,-0.091311987386153
CHD2,-0.150012075563001,0.114736699436206,-0.0913085490582179
AC020952.1,-0.150005513013234,-0.114722546140897,-0.0913013606662623
GIPC2,0.149985078874533,-0.114706201208364,-0.0913001841546292
GPX3,-0.149984745099241,-0.114681872560268,-0.0912900118154757
RN7SL8P,-0.149983416152955,0.114670239101425,0.0912864134050127
HNRNPK,0.149973484262986,0.114659587349552,-0.0912853891162056
NMRK1,0.149964387559725,0.114648205981302,-0.0912850449751108
PPP1R42,0.149962649277011,-0.114621829503292,-0.0912807981390648
ERCC6,-0.149941247248352,0.114610313567191,-0.0912714157936111
LINC00398,-0.14994035414788,-0.114609375465461,-0.0912707623971166
GABPB2,0.149939176790894,-0.114564379773874,-0.091269715729376
MT-ND1,-0.149930756678098,-0.114558445630722,-0.0912647181699563
hsa-mir-3171,-0.14992841831975,-0.114532902325594,0.0912631595010477
FAM197Y9,-0.149919107079543,-0.11453090064103,0.0912587005476457
NUS1P4,-0.149907200821647,0.114526612312429,-0.0912581887141051
MT1F,-0.149896770089354,-0.114521946762702,-0.0912566191170372
RP11-822E23.7,-0.149888561955768,0.114509060692435,-0.0912516322077009
MIR1911,-0.149876990482407,-0.114506392427464,-0.0912507202858083
AC009950.2,-0.149869310017799,0.114503565284072,-0.0912346730133289
RPS27P22,0.149862883545082,0.114502975267818,-0.0912279309930766
ZCCHC9,-0.149854649219199,0.114461708893156,-0.091214916834841
AC006041.1,0.149849577396183,0.114456431010462,-0.0912066704999739
TNNT2,0.149831384406163,-0.114443904015382,-0.091206128725771
ARNT,-0.149824334110598,-0.114416018808631,-0.0911988199281297
GS1-69O6.1,-0.14980731286038,-0.114406930332921,0.0911937176040667
OR13C2,-0.149805729602728,-0.114372412472083,-0.0911900847524608
TFDP1,0.149800512064576,-0.114367053356337,-0.0911899032787442
CTC-297N7.11,-0.149792852092176,0.114354856723625,-0.0911889284931864
C2CD4C,0.149791743727674,-0.114350890393228,-0.0911715715607972
RP11-259A24.1,-0.149790084124354,0.114341440489126,-0.091155700080841
LDLRAD2,-0.14978914179777,-0.114331537506394,-0.0911485800516727
AC012365.3,0.149774359799676,-0.1142971499455,-0.0911461834748689
IMP3,0.149759729482274,-0.11429098800613,0.0911429709530864
PI4K2B,-0.149747606545667,0.114278800608749,-0.091142968209874
RP11-531A21.4,0.149743801849369,0.114267921054946,-0.0911394707424634
AC010127.3,0.149724376891293,-0.11426584279339,0.0911339042755368
RN7SKP94,0.149682772837399,-0.114262548936349,-0.0911323289446654
CTD-2353F22.1,-0.149682271525835,-0.114259776937628,-0.0911283039739613
AL121652.2,-0.149678441920301,0.114259689074243,0.0911269435376269
SNPH,-0.149676199611537,-0.114242557324755,-0.0911243578354659
ZHX1-C8ORF76,-0.149675235659634,-0.114241161211255,-0.0911171877041695
GAPDHP64,0.149644008761399,-0.114238124607231,-0.0911147428681741
RP11-1281K21.6,-0.149632124381004,-0.114218836710196,-0.0910950319141018
OR4K1,-0.149629561017371,-0.114214187702062,-0.09108898731293
CXorf49,-0.149597476652446,0.114193754235723,-0.0910847582662566
AC096649.4,0.149593989745944,0.114193286008657,-0.0910805446756759
SPR,0.149586267266065,0.114180576322778,-0.0910800467825751
RP11-669M2.1,-0.149586023668915,-0.114156205526969,-0.0910775554069332
STMN3,-0.149580698807342,0.114152238254519,-0.0910753175083674
RP11-58O3.2,0.149579637536125,0.114140763452574,0.0910737776868013
RN7SL842P,-0.149574456433627,-0.114105911361353,-0.0910597963963035
LINC00659,0.149553077984294,-0.114083510428127,-0.0910564171055027
TGIF2P1,-0.149551970139441,-0.114071599775142,-0.0910562839019988
RNU6-470P,-0.149541620020098,0.114070766282047,0.0910514520468684
SPHK2,0.149523220270058,-0.114070489778605,0.0910511418068479
RP11-483C6.1,-0.149515501341865,-0.114068254134272,-0.0910223675059708
LYPD8,-0.149508892785576,0.114059836538453,-0.0910153349671673
snosnR60_Z15,-0.149506568880027,-0.114054122506031,0.091010610795764
RP11-457D2.3,-0.149506384525458,0.114048098049049,-0.091007315660325
RP11-205M3.1,0.149484330051125,-0.114044132949823,0.0910041263880778
FTX,-0.149467580799565,0.114018293065177,-0.0909961727898566
RNF11,-0.149465723825676,-0.113999731398249,-0.0909942145653448
RP11-797E24.3,-0.149464838328587,0.113998694148204,-0.0909846693529219
RNU6-1228P,-0.149461779932915,-0.113993927128177,-0.0909838109214863
OR5AC4P,-0.149457355308921,0.113984416718423,-0.0909777130034826
MEGF11,0.149454643579788,0.113947157915702,-0.0909693921939002
AC022486.1,-0.149429446021303,0.113943759222219,-0.0909616407619921
FAM197Y1,-0.149413916745837,0.113937796631376,-0.0909609687601523
RP1-186E20.1,-0.149384410196654,0.113934109965431,-0.0909604249988825
RP11-497J7.4,-0.149382120290177,-0.113914312458542,-0.0909544253632036
ENAM,-0.149368336091924,-0.113903366745751,-0.0909533811105754
RNU6-755P,-0.149357248099156,0.113901888267968,-0.0909507197673233
PRDX2P2,0.149347990022605,-0.113897281026157,-0.0909451258322843
RN7SL31P,-0.149340074436337,-0.113883238736511,0.0909333717259226
RUNX1T1,0.149335154981875,0.113870610813565,-0.0909316758323577
FRMPD4-AS1,-0.149331893384747,0.113844704910663,-0.0909236197553927
AC009365.4,-0.149319394266424,-0.113832101037317,0.0909224757569
RNA5SP362,-0.149315359315444,-0.113818481668,0.0909195809597874
MIR5187,0.149293321390874,-0.113805081255455,0.0909175685555241
CSMD2,0.149280775721007,-0.113799399972003,-0.090917054912336
AC007163.11,-0.149280505026081,0.11379433006647,-0.0908953775876922
RP11-23B7.3,-0.149262524910491,-0.113791075767746,-0.0908940188687828
AC024149.1,-0.149253072927862,0.113782254095304,-0.0908929494665161
RP11-452D21.1,0.149218683927461,0.113774147064577,0.0908923242307661
RPS15AP12,0.14921308512973,-0.113773536295039,-0.0908910485255482
RNU2-33P,-0.149208668026585,-0.113769808332149,-0.0908861020084129
AL513185.1,-0.149208121424722,-0.113767898344571,-0.0908835111383638
TMEM144,0.149199445162932,-0.113751151151832,-0.0908825312152192
RP4-605O3.4,-0.149196522259166,-0.113745896820817,-0.0908768075613587
SFPQ,0.149180716047103,-0.113744640009556,-0.0908728692639537
PWRN1,-0.149153203921683,-0.113700089350088,-0.0908696826444883
HMGA1P4,0.14914834831832,-0.113689631740909,-0.0908640866515772
GLUD1P7,-0.149143038111262,0.113663114460083,-0.090861678760976
ZPBP,0.149124180845136,-0.113656571443001,0.0908518195329923
DHFRP2,0.149088766675988,-0.113650962494121,-0.0908441600558296
RPS2P39,-0.149086550362559,0.113640093309226,-0.090833309752217
MIR4778,-0.149062194017399,0.113637811275665,0.0908297266688326
EXT1,-0.149044151363894,0.113637420516797,-0.0908257123968376
RN7SKP229,-0.149042214329108,-0.113625448058915,0.0908168799639669
RP11-227D13.2,-0.149039063877754,0.113619682490738,-0.0908122295428896
AC018892.3,-0.149009608406214,-0.113612772629251,-0.09080758372924
RPL21P24,-0.149002327105123,-0.11361078333544,-0.0908017220765365
RP11-685A21.1,-0.149000073541127,-0.113609343841825,-0.0907969221264551
UBTFL6,-0.148999962448937,-0.113596395017303,-0.090796329834643
LINC00622,0.148984551559913,0.11359430549432,0.0907940619938126
EEF1B2,0.148967338085032,-0.113593334767478,0.0907939450713601
RP11-295D22.1,-0.148962231267869,-0.113593132373982,-0.0907921505894579
FRMD4B,0.148961377873518,-0.113590562674196,-0.0907882473623037
RP11-365H23.1,-0.148957041462542,-0.113587769318777,-0.0907843062392373
GMFG,-0.14894873906927,0.113581914653677,-0.0907781303217885
TRIM74,0.148941997740461,-0.113559638998962,-0.0907748010933383
RP3-522P13.2,-0.148930796820718,-0.113558847129061,-0.0907709410286543
RNU4-41P,-0.148919105513665,-0.113558259056057,-0.0907670162537404
NDUFAF2,-0.148917616032962,-0.113519207583822,0.0907531913010772
AL138963.1,-0.148909311166563,0.113507239787956,-0.0907477942908329
B4GALT2,0.148907181901227,0.113503271234898,0.0907418500942969
RP11-225H22.7,0.148902952786987,-0.113485509477022,-0.0907400973631595
RP13-228J13.9,0.148881690960699,-0.113478653682315,0.0907375891275245
IGFBP5,-0.14886874745509,-0.113474778973256,0.0907347688213841
RP11-1325J9.1,-0.148865653554262,-0.113467495233465,-0.0907302610110572
MARCH11,-0.148836454412462,-0.113466187532227,-0.0907293864379924
USP11,-0.148833795205178,0.113462691121934,-0.0907267782241457
RP11-12J10.3,-0.148828304762586,-0.113462339180839,-0.0907167988472702
RP11-143K11.1,-0.148810195479817,-0.11346037549602,-0.0907073051192657
RP3-354J5.3,-0.148793692771175,-0.113449974899084,-0.0907072536475033
DNM1P17,-0.148793602697819,0.113449706187942,-0.0907000164281815
RNU1-83P,-0.148780478355675,-0.113447790807323,-0.0906993439813286
SORCS3,-0.148776586621119,-0.113430556320806,-0.0906983177431275
RP11-138H8.6,-0.14877178125385,-0.113426577222794,-0.0906957443686122
AC093850.1,0.148745406649716,-0.113408440564074,-0.0906947384151996
ACRV1,-0.14874044255665,0.11340649010847,-0.0906939369311849
NR2C1,0.148735464144938,-0.113401892990365,0.0906866752674878
AMPD1,-0.148725168227015,-0.113394760711515,-0.0906843944288561
PLEKHG1,0.148723676075377,0.113393987908382,0.0906697864557107
TCEB1P26,-0.14871283631685,0.113391937102335,-0.0906655313578658
FRMD8,-0.148710238367416,0.113384207771916,0.0906592687164534
RMRPP5,-0.14871018481323,0.113381511307696,-0.0906485455139332
GPHN,0.148704644090756,0.113377723401595,-0.090646786793013
AC006482.1,-0.148704467520061,-0.11336576655809,-0.0906395828977176
RN7SKP14,0.148691253943267,-0.113358293659958,-0.0906263428208623
MIR376C,-0.148669434959421,-0.113352711278485,0.0906227507269016
AC106795.1,-0.148667365620904,0.113314899178486,-0.0906202212944155
RNU6-459P,-0.148645429468457,-0.113312064413233,-0.0906199733879549
RP11-250H24.2,0.148636058202631,0.113309302065921,0.0906134663432734
RNA5SP356,-0.148632897062526,-0.113305208276124,0.0906124462620932
OSTCP6,-0.148611673298057,-0.113291171317459,-0.0906043345763153
CTD-3195I5.1,0.148595055922591,-0.113290420443179,-0.090602331375611
RP5-893G23.1,0.148593201512594,-0.113289694854513,-0.090602101937174
AC106827.2,-0.148561464022084,-0.113288196398488,-0.0905976401358894
RP11-889D3.1,-0.148536579794865,-0.11328541132545,0.0905968461975481
RPL23AP3,-0.148527127609351,-0.113283207188489,-0.090587701147098
PPFIBP1,0.148506211274793,-0.113283082344777,-0.0905716375026126
RNU6-626P,-0.148500164970558,-0.113265580818083,-0.0905682207700155
RNU6ATAC12P,-0.148496200112104,0.113258651322818,-0.090558360831141
RP11-813N20.2,0.148475904234649,-0.11325594207259,0.090555193980832
CPSF6,0.148472212885399,0.113251922801413,-0.0905549741390735
ZDHHC22,-0.148468226249896,0.113239205277935,-0.0905472867378315
LOXL4,0.148463988578579,-0.11323612158682,0.0905460344599227
TRAV8-5,-0.14846180990493,0.113222487772313,-0.0905432876432539
AC005162.5,-0.148453374167712,0.113219410468092,0.0905414745740028
CYP2C18,-0.148426947598287,-0.113210878937441,0.090539892800777
RP11-844P9.2,-0.148405029517929,-0.113209049804657,0.090538598637585
RP11-122L4.1,-0.148401487317637,-0.113205846440087,0.0905376796258719
AC012506.4,-0.148400542100387,-0.113194405172413,-0.0905367518881431
RNU6-569P,-0.148374805064976,-0.113179608832476,-0.0905321547399955
ELAVL1,0.148353773312796,-0.113179382749954,-0.090528619890622
RP11-94D20.1,-0.148350026194302,-0.113172747324699,-0.0905264549140167
AC005237.4,-0.148347252814608,-0.113162213626077,0.0905136884102878
LINC00426,-0.148340172268359,-0.11315776177345,-0.090510434327802
ADHFE1,-0.148336793608507,-0.113156957129182,-0.0905085728918673
AMOTL2,0.148322942757182,-0.113145530159434,0.090508520207657
TUBB4A,-0.148293745557036,0.113133951857805,-0.090507513113593
MTMR14,0.148267937869168,0.113130217306644,-0.0904895593751642
AC103794.1,-0.148267243051566,0.11311914440024,-0.0904878414149701
PSMC1P12,0.148267148324937,-0.113107558405313,-0.0904846624800607
Z95704.2,-0.148238542693952,-0.11310563127555,-0.0904821554504814
MEP1AP4,0.14821853465707,0.113104779490673,-0.0904787608518954
RP11-50D9.3,0.148210807375927,0.113099635369391,-0.090465781097218
RP1-168P16.2,-0.14820225548796,-0.113092743498559,-0.0904607171478135
SMARCE1P6,-0.148192267118757,0.11307717992591,0.0904553552172458
RN7SKP202,0.148184687286352,-0.113060561330306,-0.0904517747747822
CTD-2199O4.3,0.148183482642853,-0.113053889746291,-0.090451442587559
RP11-158I9.1,-0.148173994831232,-0.113053608189444,-0.0904459077510759
RP11-876N24.5,-0.148173075668832,-0.113045214750916,-0.0904405542612726
RP11-461L18.1,-0.148145640386342,-0.113043952711596,-0.0904353101255937
RNU6-452P,-0.148112233357122,0.11303939328949,-0.09043226861252
ALAD,-0.148081051726081,-0.113035381492169,0.0904317545372178
RP11-343C2.9,-0.148077814985655,0.113029752307077,-0.0904284211688553
DNALI1,0.148069473002741,-0.113027984548054,0.0904283213974921
RP11-973H7.1,0.148047448585218,-0.113022158432962,-0.0904268936110048
RP11-927P21.7,-0.148044421186978,-0.113014004400458,-0.090411046945627
GBA3,-0.148041664813885,-0.11300450477524,-0.0904011737758902
HIST1H4L,-0.148034248043116,0.112996406351812,-0.0903982570676532
RP11-471B18.1,0.148033329925747,-0.112974526148793,0.0903924703844532
EIF5AP3,-0.148010987540153,-0.112969234611633,-0.0903798146605645
SUV420H2,-0.148002803859553,-0.112965041968068,-0.0903663667700209
PI16,-0.147991541699713,0.112964909393032,0.0903625605523978
RP11-285A18.2,-0.147976778247984,0.11296376291699,0.0903623463400441
CTB-113P19.1,0.147959386228113,-0.112960244294865,-0.0903572153490179
OR5T3,-0.147936597668021,0.112944385569441,-0.090347268454023
RASSF8-AS1,0.147930344187159,-0.112936861072675,-0.0903384610772193
SERPINA3,-0.147924938395543,0.112919201293741,0.0903344370350897
DUPD1,-0.147899815566748,0.112911325761876,-0.0903336765679161
ACKR3,-0.147876156547413,-0.112902784022755,-0.0903276411989087
SHD,0.14786034330787,-0.112902218630021,-0.0903271146969623
ANGPTL6,-0.147856887412211,-0.112901416831454,-0.0903268602787443
PHKA2,0.147850992991198,-0.112893659565253,-0.0903260471267367
EIF4A1P1,0.147849610421938,-0.112888758856479,-0.0903232475794957
SMN1,0.147833862923162,-0.112886835225403,-0.090311854489944
COX6B1P1,-0.147823782652494,-0.11288447088208,0.0903076196196464
RPS26,0.147785240936382,-0.112882415658563,0.0902977490256944
RP11-393M18.1,-0.147773189048949,0.112872970539186,-0.0902887251285055
ARPP21-AS1,0.147771471668993,-0.112857373313763,-0.0902864198722727
ZDHHC20,0.147768126145213,-0.1128490564179,-0.0902844042301528
RP11-452D24.1,0.14775676503744,-0.112848852993214,-0.0902765611200469
MIR5708,-0.147755190248292,-0.112837986817102,-0.0902762845277719
CLUHP2,-0.147742427294469,-0.112827535922536,-0.0902708097829154
OASL,0.147731312546418,0.112818705204647,-0.0902628754261341
GOLGA8A,0.1477276015185,0.112817039833325,-0.0902566083727622
BEND5,0.147723226782959,-0.112808345293585,0.0902555213820574
KRTAP13-6P,-0.14770497271291,0.112792344985313,0.090254137492391
TLN1,0.147696960908193,-0.112780874810089,-0.0902534696133737
GS1-115G20.2,-0.147689065146571,-0.112775664216139,-0.0902406814690274
MAGEL2,-0.147670314592402,-0.112768008538846,0.0902314393425852
GS1-393G12.12,0.147665650485887,-0.112765754817427,-0.0902311526875792
AC118345.2,-0.147664501571644,-0.112765640733241,0.0902307912106964
OR11G1P,0.147649759317158,-0.112755160218477,-0.0902306854116868
RP11-146F11.4,-0.14764265164879,-0.112745361170896,-0.0902292200036519
ZNF770,-0.147636528768206,-0.112744303944777,0.0902147280147746
AC017076.5,-0.147634310600128,-0.112744074935712,0.0902067841657128
C3orf72,0.147634180363081,-0.112739627610998,-0.0902025025360332
NUCB1,-0.147633902552849,0.112738547237928,-0.0901968711054511
RP11-720D4.3,-0.147629133387813,0.112734240212499,0.0901922916285565
RN7SL409P,-0.147625305087791,-0.112726509398237,-0.0901747978498564
TTF1,-0.147605305943499,0.11270752439438,-0.090174379242602
RPS15AP40,0.147577544562288,-0.112707017332273,-0.0901711853385711
RP11-73M18.2,-0.147576027569314,0.112692578811443,-0.0901685733919008
RP11-435O5.2,0.147568527422975,-0.11269189089798,0.0901669080488791
RP11-439C8.2,-0.147552547035211,-0.112687797765402,-0.0901558294655178
RNU6-709P,0.147544607028721,-0.112662678041266,-0.0901548606945201
NUDT4,-0.147535126046989,-0.112659902433881,-0.0901378687150007
AADACL4,-0.147520626960444,-0.112652045151434,-0.0901364930975296
RNU6-402P,0.147512860355642,-0.112651124555313,-0.0901355780543031
RP11-768G7.3,-0.147511058286167,0.112640848135776,-0.0901336842541481
SF3B5,-0.147496831343639,0.112619163913672,-0.0901152251549
NES,-0.147473926061126,0.112594600786543,-0.0901080045148069
CLIC6,-0.147440221358119,-0.112585490709419,-0.0901069931297639
AC016553.1,-0.147422656075791,-0.112585252380882,-0.0900919864351375
CD68,0.14741909238591,-0.11257576708792,-0.0900887441770801
RP11-583F24.5,-0.14740757470157,0.112555643165677,-0.0900882834597208
AC010141.8,-0.147396095981284,-0.112547329787186,-0.0900792440476236
RP11-317B17.3,-0.147382417318247,0.112543078836889,0.0900762678934841
ST13P10,0.147367031873561,0.112541683794181,-0.0900719577785936
RP4-784A16.2,-0.147347858483524,0.11253265745282,-0.0900659637780436
GDF15,0.147344634062175,-0.112499060643365,-0.0900645483801692
GAPDHP19,0.147327204688143,-0.112490393339784,-0.0900577165347322
AC025918.2,-0.147323257679383,-0.112478870835772,-0.0900522501638091
PURG,0.147320257360263,0.112472637904622,-0.0900507985052722
RP11-385N17.3,-0.147310832645438,-0.112444722811145,-0.0900395578548669
MCEE,-0.147300465360675,-0.112429768132499,-0.0900361624578086
RN7SL121P,-0.147286671110648,0.112429125555681,-0.0900279035154598
TRBJ2-7,0.147280324047589,-0.112401351295916,-0.0900259300752739
RP11-313P13.4,0.147257617813412,-0.112398238924454,-0.090025296628695
RP11-474D1.3,0.147253402385692,-0.112395503441763,-0.0900157607027242
RP11-439L18.1,-0.147252489438396,-0.112394230015619,-0.090015416086632
MIR346,-0.14724091796797,0.11239101301098,-0.0900141493029718
ABCA4,0.147191336989209,-0.112386699462462,0.090003696702295
RP11-103C3.2,-0.147190886856085,0.112374266610843,0.090001258317462
RP4-612B18.1,-0.147175927495857,0.112371257496444,-0.0899956790904071
ASF1B,-0.14716240174337,0.11236612468178,0.0899946526961041
RP11-463O9.1,-0.147158396160381,0.112344557730817,-0.0899811962878287
RGMB-AS1,0.147154401597295,-0.11233965818698,-0.0899755901965118
KRT8P47,-0.147135111051089,0.112321158772112,-0.0899749687319455
LAT,0.147124417881505,-0.112289970085756,0.0899720752395156
FAM193B,0.147115091371836,-0.112281342667119,0.0899715624708201
PGS1,-0.147111215256294,-0.112275625472703,-0.0899699732875536
CYP2E1,-0.147108177150798,-0.11226005807415,-0.0899679271487116
RP11-711C17.2,-0.147106283060644,-0.112240109068968,-0.0899661111539005
MAGED2,-0.147099934793976,-0.112233275598518,-0.0899652485704619
RP11-67C2.2,0.147078202737286,0.11223212917098,-0.0899589454424195
RP11-805F19.2,-0.147051988025677,0.112230286745606,-0.089958552674681
RP11-264F23.1,0.147046282141354,0.112221113316097,0.0899576125970666
AC016716.1,-0.14699336704959,-0.112218303554438,-0.0899573790265003
PEX12P1,-0.146973509163884,-0.112212431644712,0.0899557868006494
CTD-2561J22.1,-0.146954228805592,0.112203116097569,-0.0899541927695168
IFNA17,-0.146952655339015,-0.112202696253285,0.0899523851108647
IFITM3,0.146942013667478,0.112201351715804,-0.089948943190123
RPL7AL3,0.146931367642218,-0.112198042860145,-0.0899454448044159
NUAK2,-0.146927064455564,0.112189798909557,0.0899370005814902
SEPT2P1,-0.146912518991397,0.112189632484675,-0.0899295779521827
RP11-527L4.6,-0.146894792705967,0.112185821450945,0.0899240980116914
XXbac-BPGBPG55C20.1,-0.146868936682848,-0.112185721453693,0.0899172725778917
TRBJ2-1,0.146866724243187,-0.112177599369114,-0.0899141863026923
RNU6-224P,-0.146823234116446,-0.112177112136606,-0.0898964799309906
SLC35A3,-0.146817466806222,0.112175441488679,-0.0898964007406984
MUS81,-0.146814897857074,-0.112174417463425,0.0898934787686361
ASIP,-0.146814474554741,-0.11217266027714,-0.0898930337908936
RP11-566F5.2,0.146790354194518,-0.112171650257803,-0.0898926479354146
NPR3,-0.146781849552805,-0.112169190330879,-0.08987339594504
PWP1,-0.146764667655563,0.112169043227574,0.0898713342660468
ST6GALNAC2P1,-0.146762126255968,-0.112159040491007,0.0898655441320082
SHC4,-0.146744416714993,-0.112158440360719,-0.0898623415001554
PPP1R26P3,-0.146743039859243,-0.112154873800095,-0.08986203643396
NRM,0.146740324129487,0.11215191193123,-0.0898606611561308
RNA5SP235,-0.146738719048442,-0.112148551596792,0.0898519436615099
SLC9A3R1-AS1,-0.146735574843419,-0.112146753428769,-0.0898501324994266
ENTREP1,0.146728635260381,0.112146027773288,-0.0898472538279772
SLC17A8,-0.146719596131938,-0.112142319960517,-0.089845587529102
RP11-65D17.1,-0.146704358411651,-0.112123684912843,-0.089844797069213
STON1,-0.146700695613623,0.11212009023748,-0.0898332694628523
SRP72,-0.146691586833669,0.112112542049736,0.089832648900372
RP11-114N19.2,-0.146685545265287,0.112087870935795,-0.0898294169698883
RP11-115P21.1,0.146684787531209,-0.11208782636992,-0.0898271561999127
NAT6,-0.146683652915247,0.112079405960995,-0.0898251287709384
CTAG1B,-0.146660531960853,-0.112073317519355,-0.0898106121334472
LINC00564,-0.146659035483724,-0.112073189497579,-0.0898093074735637
TM2D2,-0.146650716735692,-0.112071941717531,-0.0898086575792492
RP11-184C23.1,0.146645628596098,0.112045449111931,-0.0898079017776378
RP11-42L13.3,-0.14663987503457,-0.112020550780674,-0.089795239557479
RP11-757O6.1,0.146621847960019,-0.112002834889566,0.0897951096181604
MARCH5,-0.146619444722426,-0.111999959412342,0.0897849568240734
RN7SKP221,-0.146611609085193,-0.111998281508118,0.0897842824808779
RPL31P57,-0.146606831619682,-0.11198937349347,-0.0897797906272059
UPP1,-0.146599044904064,-0.111987796745661,-0.089778065595303
ALDH9A1,0.146594194777777,-0.111986269458677,-0.0897746555704773
NIPA2P4,0.146586667674721,0.111982105332649,0.0897733407099977
CDCA2,-0.146572668777585,-0.111980089997041,-0.0897689681917366
AC100848.1,-0.146572356268607,-0.111979331602482,-0.0897688291901463
RN7SL296P,-0.146550200430872,-0.111971481648896,-0.0897580073728545
AC093627.8,-0.146543831275363,0.111961074906139,-0.0897323034349183
SAT1,0.146530676420562,0.111959279520662,-0.0897254897408779
STXBP5-AS1,0.146513313369792,-0.111956874058203,-0.0897144271248764
CRISPLD1,-0.146512494635481,0.111951518922814,-0.0897122333085284
PEBP1P1,0.146497273085967,-0.111948399527361,-0.089711925582421
KRTAP9-10P,-0.146490032982334,-0.111947365120537,-0.0897102524183662
