Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-1445148,"Translocation of SLC2A4 (GLUT4) to the plasma membrane",8,72,0.00594500866980431,1.410506212717877E-6,0.0010367220663476395,5,15,9.689296557069956E-4,9606,Homo sapiens,"P31946;Q9UPT5;Q9NV70;P63104;P68371;P62258;Q9BQE3;O00159","P31946;Q9UPT5;Q9NV70;P63104;P68371;P62258;Q9BQE3;O00159","R-HSA-2316352;R-HSA-1454689;R-HSA-2316347;R-HSA-1445149;R-HSA-2316349"
R-HSA-5628897,"TP53 Regulates Metabolic Genes",8,85,0.007018413012963421,4.734618051616124E-6,0.0016102068774314082,21,34,0.0021962405529358567,9606,Homo sapiens,"P42345;P31946;Q9BVC4;P04637;P00403;P49815;P63104;P62258","P42345;P31946;Q9BVC4;P04637;P00403;P49815;P63104;P62258","R-HSA-5632759;R-HSA-5632887;R-HSA-5632914;R-HSA-5632732;R-HSA-5632924;R-HSA-5632892;R-HSA-5632766;R-HSA-163214;R-HSA-5629189;R-HSA-5628901;R-HSA-198609;R-HSA-5632993;R-HSA-380979;R-HSA-5629187;R-HSA-5628899;R-HSA-5632738;R-HSA-5632386;R-HSA-165179;R-HSA-380927;R-HSA-5632393;R-HSA-5632939"
R-HSA-199977,"ER to Golgi Anterograde Transport",10,156,0.012880852117909338,8.798944685417531E-6,0.0016102068774314082,11,39,0.0025192171048381887,9606,Homo sapiens,"P53621;Q92538;Q9H9E3;P83436;P68371;O00743;Q9BQE3;P47756;Q9UPN7;Q5H9R7","P53621;Q92538;Q9H9E3;P83436;P68371;O00743;Q9BQE3;P47756;Q9UPN7;Q5H9R7","R-HSA-6807877;R-HSA-5694421;R-HSA-6809011;R-HSA-6807875;R-HSA-6809010;R-HSA-6807872;R-HSA-6809006;R-HSA-6807868;R-HSA-6809003;R-HSA-6807866;R-HSA-6807864"
R-HSA-948021,"Transport to the Golgi and subsequent modification",10,187,0.015440508628519528,4.069616751722904E-5,0.005982336625032669,11,59,0.0038111233124475162,9606,Homo sapiens,"P53621;Q92538;Q9H9E3;P83436;P68371;O00743;Q9BQE3;P47756;Q9UPN7;Q5H9R7","P53621;Q92538;Q9H9E3;P83436;P68371;O00743;Q9BQE3;P47756;Q9UPN7;Q5H9R7","R-HSA-6807877;R-HSA-5694421;R-HSA-6809011;R-HSA-6807875;R-HSA-6809010;R-HSA-6807872;R-HSA-6809006;R-HSA-6807868;R-HSA-6809003;R-HSA-6807866;R-HSA-6807864"
R-HSA-1852241,"Organelle biogenesis and maintenance",12,299,0.024688299892659565,1.0739868666964636E-4,0.010935054955139134,24,86,0.005555196692720109,9606,Homo sapiens,"P07437;Q92538;P25705;P24539;Q9UPT5;Q92973;Q9NV70;P68371;P62258;Q16891;P06576;Q9BQE3","P07437;Q92538;P25705;P24539;Q9UPT5;Q92973;Q9NV70;P68371;P62258;Q16891;P06576;Q9BQE3","R-HSA-5623508;R-HSA-8949580;R-HSA-5625424;R-HSA-5625426;R-HSA-5617816;R-HSA-5618328;R-HSA-5618331;R-HSA-5625421;R-HSA-5625416;R-HSA-5626699;R-HSA-5624949;R-HSA-5626228;R-HSA-8949609;R-HSA-5624948;R-HSA-5624951;R-HSA-5626227;R-HSA-5626681;R-HSA-5624952;R-HSA-5638009;R-HSA-1592247;R-HSA-5623524;R-HSA-5623527;R-HSA-5626220;R-HSA-5626223"
R-HSA-8949215,"Mitochondrial calcium ion transport",4,23,0.0018990999917430436,1.2574015322230903E-4,0.010935054955139134,6,10,6.459531038046638E-4,9606,Homo sapiens,"P35232;P45880;Q8NE86;P21796","P35232;P45880;Q8NE86;P21796","R-HSA-8949145;R-HSA-8949178;R-HSA-8949659;R-HSA-8949661;R-HSA-8949649;R-HSA-8953461"
R-HSA-6807878,"COPI-mediated anterograde transport",7,102,0.008422095615556105,1.3500067845850783E-4,0.010935054955139134,10,12,7.751437245655965E-4,9606,Homo sapiens,"P53621;Q92538;Q9H9E3;P83436;P68371;Q9BQE3;P47756","P53621;Q92538;Q9H9E3;P83436;P68371;Q9BQE3;P47756","R-HSA-6807877;R-HSA-6809011;R-HSA-6807875;R-HSA-6809010;R-HSA-6807872;R-HSA-6809006;R-HSA-6807868;R-HSA-6809003;R-HSA-6807866;R-HSA-6807864"
R-HSA-114452,"Activation of BH3-only proteins",4,30,0.0024770869457517958,3.4335303157750907E-4,0.021809420233309118,6,19,0.0012273108972288612,9606,Homo sapiens,"P31946;P04637;P63104;P62258","P31946;P04637;P63104;P62258","R-HSA-139906;R-HSA-4331331;R-HSA-140214;R-HSA-139899;R-HSA-139913;R-HSA-4331340"
R-HSA-3371497,"HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand",5,57,0.004706465196928412,4.203733282331923E-4,0.021809420233309118,4,22,0.0014210968283702604,9606,Homo sapiens,"P31689;O60884;P68371;Q9BQE3;P47756","P31689;O60884;P68371;Q9BQE3;P47756","R-HSA-3371590;R-HSA-5618080;R-HSA-3371503;R-HSA-3371422"
R-HSA-8949613,"Cristae formation",4,33,0.0027247956403269754,4.90323148060523E-4,0.021809420233309118,2,2,1.2919062076093276E-4,9606,Homo sapiens,"P25705;P24539;Q16891;P06576","P25705;P24539;Q16891;P06576","R-HSA-8949609;R-HSA-8949580"
R-HSA-77305,"Beta oxidation of palmitoyl-CoA to myristoyl-CoA",2,3,2.4770869457517957E-4,5.11477908403335E-4,0.021809420233309118,3,4,2.583812415218655E-4,9606,Homo sapiens,"P40939;P55084","P40939;P55084","R-HSA-77301;R-HSA-77303;R-HSA-77304"
R-HSA-77285,"Beta oxidation of myristoyl-CoA to lauroyl-CoA",2,3,2.4770869457517957E-4,5.11477908403335E-4,0.021809420233309118,3,4,2.583812415218655E-4,9606,Homo sapiens,"P40939;P55084","P40939;P55084","R-HSA-77283;R-HSA-77271;R-HSA-77277"
R-HSA-9824446,"Viral Infection Pathways",27,1282,0.10585418214846008,5.411571669897697E-4,0.021809420233309118,53,887,0.05729604030747368,9606,Homo sapiens,"Q92538;O75487;P12236;P57740;O95373;P42345;O60884;P30050;Q9BVC4;P63104;P62258;Q9BQE3;P07437;P49356;P31946;O14980;P49354;Q9NV70;Q9UHI6;P68371;O00410;Q13151;P05141;Q5SRE5;P40855;P43487;P05026","Q92538;O75487;P12236;P57740;O95373;P42345;O60884;P30050;Q9BVC4;P63104;P62258;Q9BQE3;P07437;P49356;P31946;O14980;P49354;Q9NV70;Q9UHI6;P68371;O00410;Q13151;P05141;Q5SRE5;P40855;P43487;P05026","R-HSA-180739;R-HSA-9920147;R-HSA-180622;R-HSA-9614367;R-HSA-168337;R-HSA-9614343;R-HSA-180885;R-HSA-168857;R-HSA-9697423;R-HSA-192925;R-HSA-9836468;R-HSA-165028;R-HSA-191786;R-HSA-165034;R-HSA-180905;R-HSA-168878;R-HSA-9699007;R-HSA-9921319;R-HSA-165043;R-HSA-168880;R-HSA-9918501;R-HSA-9614369;R-HSA-9636128;R-HSA-165047;R-HSA-9920046;R-HSA-9727919;R-HSA-192830;R-HSA-165055;R-HSA-9698988;R-HSA-192704;R-HSA-9729500;R-HSA-192841;R-HSA-9947739;R-HSA-9954394;R-HSA-9708889;R-HSA-9685830;R-HSA-9694661;R-HSA-9921869;R-HSA-9768142;R-HSA-9629004;R-HSA-9919944;R-HSA-9647987;R-HSA-9694579;R-HSA-180710;R-HSA-1176059;R-HSA-9831677;R-HSA-9923067;R-HSA-192627;R-HSA-9947747;R-HSA-9921507;R-HSA-9836899;R-HSA-9684068;R-HSA-180732"
R-HSA-199991,"Membrane Trafficking",17,637,0.052596812814796466,5.421355820433016E-4,0.021809420233309118,40,219,0.014146372973322137,9606,Homo sapiens,"P53621;Q92538;P31946;Q9UPT5;Q9NV70;P68371;O00743;Q9UPN7;O00159;Q9H9E3;P63104;P49815;P83436;P62258;Q9BQE3;P47756;Q5H9R7","P53621;Q92538;P31946;Q9UPT5;Q9NV70;P68371;O00743;Q9UPN7;O00159;Q9H9E3;P63104;P49815;P83436;P62258;Q9BQE3;P47756;Q5H9R7","R-HSA-6811431;R-HSA-8849350;R-HSA-5694421;R-HSA-8933452;R-HSA-6811427;R-HSA-6811426;R-HSA-6809006;R-HSA-1445149;R-HSA-6809003;R-HSA-6811433;R-HSA-8849353;R-HSA-8849748;R-HSA-6809011;R-HSA-8847635;R-HSA-6809010;R-HSA-2316347;R-HSA-8854302;R-HSA-6807868;R-HSA-6807866;R-HSA-2316349;R-HSA-6807864;R-HSA-190877;R-HSA-6807877;R-HSA-2316352;R-HSA-6807875;R-HSA-6807872;R-HSA-8877612;R-HSA-6811415;R-HSA-6811414;R-HSA-6811412;R-HSA-350769;R-HSA-6811411;R-HSA-1454689;R-HSA-6811423;R-HSA-190520;R-HSA-191737;R-HSA-6811418;R-HSA-6814682;R-HSA-6811417;R-HSA-8847544"
R-HSA-111447,"Activation of BAD and translocation to mitochondria ",3,15,0.0012385434728758979,6.179173462267373E-4,0.021809420233309118,2,5,3.229765519023319E-4,9606,Homo sapiens,"P31946;P63104;P62258","P31946;P63104;P62258","R-HSA-139906;R-HSA-139899"
R-HSA-75035,"Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex",3,15,0.0012385434728758979,6.179173462267373E-4,0.021809420233309118,1,5,3.229765519023319E-4,9606,Homo sapiens,"P31946;P63104;P62258","P31946;P63104;P62258","R-HSA-75016"
R-HSA-9755779,"SARS-CoV-2 targets host intracellular signalling and regulatory pathways",3,15,0.0012385434728758979,6.179173462267373E-4,0.021809420233309118,1,5,3.229765519023319E-4,9606,Homo sapiens,"P31946;P63104;P62258","P31946;P63104;P62258","R-HSA-9729500"
R-HSA-446203,"Asparagine N-linked glycosylation",11,312,0.025761704235818677,6.181728973283507E-4,0.021809420233309118,12,136,0.008784962211743427,9606,Homo sapiens,"Q9BT22;P53621;Q92538;Q9H9E3;P83436;P68371;O00743;Q9BQE3;P47756;Q9UPN7;Q5H9R7","Q9BT22;P53621;Q92538;Q9H9E3;P83436;P68371;O00743;Q9BQE3;P47756;Q9UPN7;Q5H9R7","R-HSA-6807877;R-HSA-5694421;R-HSA-6807875;R-HSA-6807872;R-HSA-6809006;R-HSA-446218;R-HSA-6809003;R-HSA-6809011;R-HSA-6809010;R-HSA-6807868;R-HSA-6807866;R-HSA-6807864"
R-HSA-5653656,"Vesicle-mediated transport",19,767,0.06333085624638758,6.231262923802605E-4,0.021809420233309118,46,254,0.01640720883663846,9606,Homo sapiens,"P53621;Q92538;P31946;Q9UPT5;Q9NV70;P68371;O00743;Q9UPN7;O00159;P02768;Q9H9E3;P63104;P49815;P83436;P69905;P62258;Q9BQE3;P47756;Q5H9R7","P53621;Q92538;P31946;Q9UPT5;Q9NV70;P68371;O00743;Q9UPN7;O00159;P02768;Q9H9E3;P63104;P49815;P83436;P69905;P62258;Q9BQE3;P47756;Q5H9R7","R-HSA-6811431;R-HSA-8849350;R-HSA-5694421;R-HSA-8933452;R-HSA-6811427;R-HSA-6811426;R-HSA-6809006;R-HSA-1445149;R-HSA-6809003;R-HSA-6811433;R-HSA-8849353;R-HSA-2168883;R-HSA-8849748;R-HSA-2168885;R-HSA-6809011;R-HSA-8847635;R-HSA-2168884;R-HSA-6809010;R-HSA-2168887;R-HSA-2168889;R-HSA-2316347;R-HSA-8854302;R-HSA-6807868;R-HSA-6807866;R-HSA-2316349;R-HSA-6807864;R-HSA-190877;R-HSA-6807877;R-HSA-2316352;R-HSA-6807875;R-HSA-6807872;R-HSA-8877612;R-HSA-6811415;R-HSA-6811414;R-HSA-6811412;R-HSA-350769;R-HSA-6811411;R-HSA-1454689;R-HSA-2230938;R-HSA-6811423;R-HSA-190520;R-HSA-191737;R-HSA-6811418;R-HSA-6814682;R-HSA-6811417;R-HSA-8847544"
R-HSA-9837999,"Mitochondrial protein degradation",6,98,0.008091817356122534,7.411469968265916E-4,0.0230653934163616,10,20,0.0012919062076093275,9606,Homo sapiens,"P25705;P05141;P00403;P22695;P12236;P06576","P25705;P05141;P00403;P22695;P12236;P06576","R-HSA-9838004;R-HSA-9838035;R-HSA-9838289;R-HSA-9838081;R-HSA-9839105;R-HSA-9838093;R-HSA-9839149;R-HSA-9837978;R-HSA-9839146;R-HSA-9839064"
R-HSA-392517,"Rap1 signalling",3,16,0.0013211130377342912,7.440449489148904E-4,0.0230653934163616,5,7,4.5216717266326466E-4,9606,Homo sapiens,"P31946;P61224;P63104","P31946;P61224;P63104","R-HSA-392513;R-HSA-913993;R-HSA-392835;R-HSA-354173;R-HSA-939265"
R-HSA-180897,"Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization",2,4,3.302782594335728E-4,9.02878636979576E-4,0.02683520571450604,1,2,1.2919062076093276E-4,9606,Homo sapiens,"P05141;P12236","P05141;P12236","R-HSA-180905"
R-HSA-165054,"Rev-mediated nuclear export of HIV RNA",4,40,0.003302782594335728,9.987057022159407E-4,0.02683520571450604,7,10,6.459531038046638E-4,9606,Homo sapiens,"O14980;P57740;Q5SRE5;P43487","O14980;P57740;Q5SRE5;P43487","R-HSA-180739;R-HSA-165043;R-HSA-165047;R-HSA-165028;R-HSA-180885;R-HSA-165034;R-HSA-165055"
R-HSA-9735871,"SARS-CoV-1 targets host intracellular signalling and regulatory pathways",3,18,0.0014862521674510775,0.0010428622124367681,0.02683520571450604,1,7,4.5216717266326466E-4,9606,Homo sapiens,"P31946;P63104;P62258","P31946;P63104;P62258","R-HSA-9727919"
R-HSA-1632852,"Macroautophagy",7,145,0.011972586904467014,0.001081932546790787,0.02683520571450604,21,96,0.006201149796524772,9606,Homo sapiens,"P42345;P45880;Q9BVC4;P49815;P68371;P21796;Q9BQE3","P42345;P45880;Q9BVC4;P49815;P68371;P21796;Q9BQE3","R-HSA-9834070;R-HSA-9646679;R-HSA-9646390;R-HSA-5205673;R-HSA-5672017;R-HSA-5672817;R-HSA-9824892;R-HSA-9824894;R-HSA-9824888;R-HSA-9646685;R-HSA-5205663;R-HSA-9840807;R-HSA-9824897;R-HSA-9835011;R-HSA-9834945;R-HSA-9835009;R-HSA-5675790;R-HSA-5672010;R-HSA-9646383;R-HSA-5205649;R-HSA-5673768"
R-HSA-165159,"MTOR signalling",4,41,0.003385352159194121,0.0010932849045433013,0.02683520571450604,13,29,0.001873264001033525,9606,Homo sapiens,"P42345;P31946;Q9BVC4;P49815","P42345;P31946;Q9BVC4;P49815","R-HSA-447074;R-HSA-5653968;R-HSA-377186;R-HSA-165162;R-HSA-5672828;R-HSA-5672824;R-HSA-165680;R-HSA-165718;R-HSA-380979;R-HSA-380927;R-HSA-165182;R-HSA-5672843;R-HSA-165692"
R-HSA-5620920,"Cargo trafficking to the periciliary membrane",5,71,0.005862439104945917,0.0011181335714377516,0.02683520571450604,5,29,0.001873264001033525,9606,Homo sapiens,"Q92538;Q9UPT5;Q9NV70;P68371;Q9BQE3","Q92538;Q9UPT5;Q9NV70;P68371;Q9BQE3","R-HSA-5623524;R-HSA-5623508;R-HSA-5623527;R-HSA-5618328;R-HSA-5618331"
R-HSA-177243,"Interactions of Rev with host cellular proteins",4,42,0.0034679217240525142,0.0011939787128901758,0.027461510396474043,9,16,0.001033524966087462,9606,Homo sapiens,"O14980;P57740;Q5SRE5;P43487","O14980;P57740;Q5SRE5;P43487","R-HSA-180739;R-HSA-165043;R-HSA-180710;R-HSA-165047;R-HSA-165028;R-HSA-180885;R-HSA-165034;R-HSA-165055;R-HSA-180732"
R-HSA-77310,"Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA",2,5,4.12847824291966E-4,0.0014008027700042058,0.029416858170088322,1,4,2.583812415218655E-4,9606,Homo sapiens,"P40939;P55084","P40939;P55084","R-HSA-77309"
R-HSA-77350,"Beta oxidation of hexanoyl-CoA to butanoyl-CoA",2,5,4.12847824291966E-4,0.0014008027700042058,0.029416858170088322,1,4,2.583812415218655E-4,9606,Homo sapiens,"P40939;P55084","P40939;P55084","R-HSA-77321"
R-HSA-77348,"Beta oxidation of octanoyl-CoA to hexanoyl-CoA",2,5,4.12847824291966E-4,0.0014008027700042058,0.029416858170088322,1,4,2.583812415218655E-4,9606,Homo sapiens,"P40939;P55084","P40939;P55084","R-HSA-77329"
R-HSA-163210,"Formation of ATP by chemiosmotic coupling",3,20,0.001651391297167864,0.0014082385687484988,0.029573009943718476,3,3,1.9378593114139912E-4,9606,Homo sapiens,"P25705;P24539;P06576","P25705;P24539;P06576","R-HSA-164834;R-HSA-164832;R-HSA-164840"
R-HSA-5620916,"VxPx cargo-targeting to cilium",3,21,0.0017339608620262571,0.00161746557881981,0.031120170404223435,3,10,6.459531038046638E-4,9606,Homo sapiens,"Q92538;Q9UPT5;Q9NV70","Q92538;Q9UPT5;Q9NV70","R-HSA-5623524;R-HSA-5623508;R-HSA-5623527"
R-HSA-5617833,"Cilium Assembly",8,201,0.016596482536537033,0.001637903705485444,0.031120170404223435,21,50,0.003229765519023319,9606,Homo sapiens,"P07437;Q92538;Q9UPT5;Q92973;Q9NV70;P68371;P62258;Q9BQE3","P07437;Q92538;Q9UPT5;Q92973;Q9NV70;P68371;P62258;Q9BQE3","R-HSA-5624949;R-HSA-5626228;R-HSA-5623508;R-HSA-5624948;R-HSA-5624951;R-HSA-5625424;R-HSA-5626227;R-HSA-5625426;R-HSA-5626681;R-HSA-5617816;R-HSA-5624952;R-HSA-5618328;R-HSA-5618331;R-HSA-5638009;R-HSA-5623524;R-HSA-5623527;R-HSA-5625421;R-HSA-5626220;R-HSA-5626223;R-HSA-5625416;R-HSA-5626699"
R-HSA-2995410,"Nuclear Envelope (NE) Reassembly",5,78,0.006440426058954669,0.0016854069970086982,0.032022732943165266,7,24,0.001550287449131193,9606,Homo sapiens,"Q92973;P57740;Q5SRE5;P68371;Q9BQE3","Q92973;P57740;Q5SRE5;P68371;Q9BQE3","R-HSA-9668419;R-HSA-9615937;R-HSA-9634219;R-HSA-9618378;R-HSA-9634169;R-HSA-9615945;R-HSA-9615901"
R-HSA-176033,"Interactions of Vpr with host cellular proteins",4,47,0.00388076954834448,0.001796451504422092,0.032249836295507706,2,4,2.583812415218655E-4,9606,Homo sapiens,"P57740;P05141;P12236;Q5SRE5","P57740;P05141;P12236;Q5SRE5","R-HSA-180905;R-HSA-180622"
R-HSA-9612973,"Autophagy",7,160,0.013211130377342912,0.0018876165174932513,0.032249836295507706,21,117,0.007557651314514567,9606,Homo sapiens,"P42345;P45880;Q9BVC4;P49815;P68371;P21796;Q9BQE3","P42345;P45880;Q9BVC4;P49815;P68371;P21796;Q9BQE3","R-HSA-9834070;R-HSA-9646679;R-HSA-9646390;R-HSA-5205673;R-HSA-5672017;R-HSA-5672817;R-HSA-9824892;R-HSA-9824894;R-HSA-9824888;R-HSA-9646685;R-HSA-5205663;R-HSA-9840807;R-HSA-9824897;R-HSA-9835011;R-HSA-9834945;R-HSA-9835009;R-HSA-5675790;R-HSA-5672010;R-HSA-9646383;R-HSA-5205649;R-HSA-5673768"
R-HSA-77288,"mitochondrial fatty acid beta-oxidation of unsaturated fatty acids",2,6,4.954173891503591E-4,0.0020029478513063914,0.032249836295507706,2,6,3.8757186228279824E-4,9606,Homo sapiens,"P40939;P55084","P40939;P55084","R-HSA-109339;R-HSA-109342"
R-HSA-77346,"Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA",2,6,4.954173891503591E-4,0.0020029478513063914,0.032249836295507706,1,5,3.229765519023319E-4,9606,Homo sapiens,"P40939;P55084","P40939;P55084","R-HSA-77340"
R-HSA-1482798,"Acyl chain remodeling of CL",2,6,4.954173891503591E-4,0.0020029478513063914,0.032249836295507706,1,9,5.813577934241974E-4,9606,Homo sapiens,"P40939;P55084","P40939;P55084","R-HSA-1482775"
R-HSA-3700989,"Transcriptional Regulation by TP53",11,362,0.02989018247873834,0.0020156147684692316,0.032249836295507706,176,257,0.016600994767779858,9606,Homo sapiens,"Q8TBX8;P42345;P31946;Q9BVC4;P04637;Q9NVI1;P00403;Q9BXW9;P49815;P63104;P62258","Q8TBX8;P42345;P31946;Q9BVC4;P04637;Q9NVI1;P00403;Q9BXW9;P49815;P63104;P62258","R-HSA-6796647;R-HSA-6799462;R-HSA-4331331;R-HSA-3215152;R-HSA-6805103;R-HSA-4331340;R-HSA-6796649;R-HSA-6805109;R-HSA-6791285;R-HSA-6811508;R-HSA-6805620;R-HSA-3215144;R-HSA-6800253;R-HSA-6791291;R-HSA-6800250;R-HSA-6806394;R-HSA-6806392;R-HSA-6799431;R-HSA-5632887;R-HSA-6805059;R-HSA-5632892;R-HSA-6811479;R-HSA-69685;R-HSA-3222020;R-HSA-380979;R-HSA-6799441;R-HSA-3700992;R-HSA-165179;R-HSA-3700997;R-HSA-6803801;R-HSA-6798374;R-HSA-3222128;R-HSA-6805285;R-HSA-6801184;R-HSA-6798126;R-HSA-6792491;R-HSA-6805035;R-HSA-5629189;R-HSA-3222116;R-HSA-5629187;R-HSA-6799409;R-HSA-6798129;R-HSA-3239014;R-HSA-5633295;R-HSA-6801213;R-HSA-6798139;R-HSA-6798138;R-HSA-6799418;R-HSA-6801209;R-HSA-6799416;R-HSA-6801415;R-HSA-6803719;R-HSA-6804998;R-HSA-6804996;R-HSA-6798082;R-HSA-6798081;R-HSA-6801166;R-HSA-6800396;R-HSA-6798615;R-HSA-6798611;R-HSA-6804242;R-HSA-5633314;R-HSA-6805276;R-HSA-3222093;R-HSA-6795290;R-HSA-6804762;R-HSA-6805479;R-HSA-6801637;R-HSA-6799332;R-HSA-6805730;R-HSA-6803425;R-HSA-6804193;R-HSA-6798304;R-HSA-5632732;R-HSA-6803437;R-HSA-6805740;R-HSA-139913;R-HSA-163214;R-HSA-6803946;R-HSA-6801641;R-HSA-5628871;R-HSA-6802165;R-HSA-6791409;R-HSA-6805755;R-HSA-6802170;R-HSA-6799815;R-HSA-6797766;R-HSA-5632759;R-HSA-3215251;R-HSA-6800836;R-HSA-6798020;R-HSA-6797763;R-HSA-6791363;R-HSA-6801089;R-HSA-6798031;R-HSA-6803917;R-HSA-5632766;R-HSA-6801355;R-HSA-6803914;R-HSA-6798282;R-HSA-6804425;R-HSA-6803400;R-HSA-5628901;R-HSA-6793685;R-HSA-5632993;R-HSA-140214;R-HSA-5628899;R-HSA-5632738;R-HSA-6803935;R-HSA-6804191;R-HSA-6805470;R-HSA-6804188;R-HSA-6791387;R-HSA-6798299;R-HSA-6804441;R-HSA-3700984;R-HSA-3222259;R-HSA-6799777;R-HSA-3222006;R-HSA-5632914;R-HSA-5632924;R-HSA-6800044;R-HSA-3700981;R-HSA-6800042;R-HSA-6797993;R-HSA-198609;R-HSA-6791349;R-HSA-6791348;R-HSA-6798004;R-HSA-5633414;R-HSA-6804402;R-HSA-5632386;R-HSA-6800816;R-HSA-6801087;R-HSA-6803391;R-HSA-6803388;R-HSA-6798268;R-HSA-5632393;R-HSA-6805126;R-HSA-5633460;R-HSA-6805638;R-HSA-6791302;R-HSA-6806405;R-HSA-6805122;R-HSA-6811522;R-HSA-6800001;R-HSA-6804879;R-HSA-6799246;R-HSA-6806413;R-HSA-6806412;R-HSA-3222237;R-HSA-6791306;R-HSA-3221982;R-HSA-6806408;R-HSA-6805399;R-HSA-6800279;R-HSA-6806423;R-HSA-5633441;R-HSA-6806419;R-HSA-6805650;R-HSA-6803858;R-HSA-6806417;R-HSA-6799761;R-HSA-6797712;R-HSA-6804383;R-HSA-6791327;R-HSA-6803871;R-HSA-380927;R-HSA-8877692;R-HSA-6791323;R-HSA-6804379;R-HSA-8877691;R-HSA-5632939;R-HSA-6806425;R-HSA-5693609;R-HSA-3215310"
R-HSA-166208,"mTORC1-mediated signalling",3,24,0.0019816695566014365,0.002358270829599163,0.037732333273586605,2,8,5.16762483043731E-4,9606,Homo sapiens,"P42345;P31946;Q9BVC4","P42345;P31946;Q9BVC4","R-HSA-165718;R-HSA-165692"
R-HSA-5674400,"Constitutive Signaling by AKT1 E17K in Cancer",3,26,0.0021468086863182232,0.002951732069251811,0.04427598103877717,2,18,0.001162715586848395,9606,Homo sapiens,"P42345;Q9BVC4;P49815","P42345;Q9BVC4;P49815","R-HSA-2243938;R-HSA-2399982"
R-HSA-109606,"Intrinsic Pathway for Apoptosis",4,55,0.004541326067211626,0.0031533663363899622,0.04730049504584943,6,63,0.0040695045539693815,9606,Homo sapiens,"P31946;P04637;P63104;P62258","P31946;P04637;P63104;P62258","R-HSA-139906;R-HSA-4331331;R-HSA-140214;R-HSA-139899;R-HSA-139913;R-HSA-4331340"
R-HSA-162909,"Host Interactions of HIV factors",6,131,0.01081661299644951,0.0031720543473598983,0.047580815210398475,11,54,0.0034881467605451843,9606,Homo sapiens,"O14980;P57740;P05141;P12236;Q5SRE5;P43487","O14980;P57740;P05141;P12236;Q5SRE5;P43487","R-HSA-180739;R-HSA-165043;R-HSA-180710;R-HSA-165047;R-HSA-165028;R-HSA-180885;R-HSA-165034;R-HSA-180905;R-HSA-180622;R-HSA-165055;R-HSA-180732"
R-HSA-1169410,"Antimicrobial mechanism of IFN-stimulated genes",7,176,0.014532243415077202,0.0031944047440206624,0.047916071160309937,6,86,0.005555196692720109,9606,Homo sapiens,"P49356;P49354;P04637;P57740;Q5SRE5;P68371;Q9BQE3","P49356;P49354;P04637;P57740;Q5SRE5;P68371;Q9BQE3","R-HSA-9836404;R-HSA-9954195;R-HSA-9948016;R-HSA-9947999;R-HSA-1176059;R-HSA-9836362"
R-HSA-9615933,"Postmitotic nuclear pore complex (NPC) reformation",3,28,0.0023119478160350095,0.0036293987250789472,0.05081158215110526,6,10,6.459531038046638E-4,9606,Homo sapiens,"Q92973;P57740;Q5SRE5","Q92973;P57740;Q5SRE5","R-HSA-9615937;R-HSA-9634219;R-HSA-9618378;R-HSA-9634169;R-HSA-9615945;R-HSA-9615901"
R-HSA-3371556,"Cellular response to heat stress",5,95,0.007844108661547354,0.0039079559465846625,0.054711383252185275,4,29,0.001873264001033525,9606,Homo sapiens,"P42345;Q9BVC4;P57740;Q5SRE5;P62258","P42345;Q9BVC4;P57740;Q5SRE5;P62258","R-HSA-3371527;R-HSA-5082405;R-HSA-5252041;R-HSA-4793925"
R-HSA-380972,"Energy dependent regulation of mTOR by LKB1-AMPK",3,29,0.002394517380893403,0.004000911793712647,0.05601276511197706,3,7,4.5216717266326466E-4,9606,Homo sapiens,"P42345;Q9BVC4;P49815","P42345;Q9BVC4;P49815","R-HSA-447074;R-HSA-380979;R-HSA-380927"
R-HSA-6811555,"PI5P Regulates TP53 Acetylation",2,9,7.431260837255387E-4,0.004412229550707192,0.05735898415919349,5,8,5.16762483043731E-4,9606,Homo sapiens,"Q8TBX8;P04637","Q8TBX8;P04637","R-HSA-6811479;R-HSA-6811508;R-HSA-6811522;R-HSA-8877692;R-HSA-8877691"
