Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-201681,"TCF dependent signaling in response to WNT",1,190,0.015688217323094708,0.31579788502132367,0.31579788502132367,2,71,0.004586267037013113,9606,Homo sapiens,"O14980","O14980","R-HSA-3769391;R-HSA-3769392"
R-HSA-389948,"Co-inhibition by PD-1",1,191,0.015770786887953102,0.3171740296035842,0.3171740296035842,3,61,0.003940313933208449,9606,Homo sapiens,"Q96GF1","Q96GF1","R-HSA-9931298;R-HSA-9931313;R-HSA-9931264"
R-HSA-69275,"G2/M Transition",1,191,0.015770786887953102,0.3171740296035842,0.3171740296035842,1,88,0.005684387313481041,9606,Homo sapiens,"O14980","O14980","R-HSA-170072"
R-HSA-8878171,"Transcriptional regulation by RUNX1",1,193,0.015935926017669886,0.3199183654026315,0.3199183654026315,2,132,0.008526580970221562,9606,Homo sapiens,"P12931","P12931","R-HSA-8937728;R-HSA-8937682"
R-HSA-453274,"Mitotic G2-G2/M phases",1,193,0.015935926017669886,0.3199183654026315,0.3199183654026315,1,90,0.005813577934241974,9606,Homo sapiens,"O14980","O14980","R-HSA-170072"
R-HSA-68877,"Mitotic Prometaphase",1,204,0.01684419123111221,0.3348242806963282,0.3348242806963282,6,25,0.0016148827595116595,9606,Homo sapiens,"O14980","O14980","R-HSA-9648114;R-HSA-2484822;R-HSA-375302;R-HSA-1638803;R-HSA-2468287;R-HSA-1638821"
R-HSA-376176,"Signaling by ROBO receptors",1,205,0.016926760795970604,0.336163728770564,0.336163728770564,1,59,0.0038111233124475162,9606,Homo sapiens,"P12931","P12931","R-HSA-9011241"
R-HSA-112314,"Neurotransmitter receptors and postsynaptic signal transmission",1,208,0.017174469490545786,0.34016658179364334,0.34016658179364334,1,110,0.007105484141851302,9606,Homo sapiens,"P12931","P12931","R-HSA-9612085"
R-HSA-418990,"Adherens junctions interactions",1,211,0.017422178185120964,0.34414629797426777,0.34414629797426777,1,139,0.008978748142884827,9606,Homo sapiens,"P12931","P12931","R-HSA-9934751"
R-HSA-1483257,"Phospholipid metabolism",1,212,0.017504747749979357,0.3454677506483578,0.3454677506483578,7,205,0.013242038627995608,9606,Homo sapiens,"Q8NF37","Q8NF37","R-HSA-1482533;R-HSA-8873923;R-HSA-1482547;R-HSA-75885;R-HSA-8873834;R-HSA-1482635;R-HSA-1482539"
R-HSA-421270,"Cell-cell junction organization",1,244,0.02014697382544794,0.386432259547964,0.386432259547964,1,144,0.00930172469478716,9606,Homo sapiens,"P12931","P12931","R-HSA-9934751"
R-HSA-425407,"SLC-mediated transmembrane transport",1,244,0.02014697382544794,0.386432259547964,0.386432259547964,1,193,0.01246689490343001,9606,Homo sapiens,"P55011","P55011","R-HSA-426086"
R-HSA-202733,"Cell surface interactions at the vascular wall",1,246,0.020312112955164725,0.388909232763454,0.388909232763454,1,65,0.004198695174730315,9606,Homo sapiens,"P12931","P12931-1","R-HSA-210291"
R-HSA-9658195,"Leishmania infection",1,253,0.02089009990917348,0.39750339355504727,0.39750339355504727,2,95,0.006136554486144306,9606,Homo sapiens,"P12931","P12931-1","R-HSA-9664275;R-HSA-9664261"
R-HSA-9824443,"Parasitic Infection Pathways",1,253,0.02089009990917348,0.39750339355504727,0.39750339355504727,2,95,0.006136554486144306,9606,Homo sapiens,"P12931","P12931-1","R-HSA-9664275;R-HSA-9664261"
R-HSA-446728,"Cell junction organization",1,271,0.022376352076624556,0.41907407502191574,0.41907407502191574,1,160,0.01033524966087462,9606,Homo sapiens,"P12931","P12931","R-HSA-9934751"
R-HSA-112315,"Transmission across Chemical Synapses",1,273,0.022541491206341344,0.42142461083453575,0.42142461083453575,1,162,0.010464440281635554,9606,Homo sapiens,"P12931","P12931","R-HSA-9612085"
R-HSA-5673001,"RAF/MAP kinase cascade",1,279,0.023036908595491703,0.4284216576300288,0.4284216576300288,9,75,0.004844648278534978,9606,Homo sapiens,"P12931","P12931","R-HSA-9657603;R-HSA-5672980;R-HSA-5672978;R-HSA-9657606;R-HSA-5672972;R-HSA-9657608;R-HSA-5672973;R-HSA-9657599;R-HSA-5672969"
R-HSA-168249,"Innate Immune System",3,1201,0.09916604739493023,0.43017799543856594,0.43017799543856594,5,727,0.046960790646599054,9606,Homo sapiens,"Q8NF37;P12931;P78527","Q8NF37;P12931-1;P78527","R-HSA-1834939;R-HSA-5607750;R-HSA-6798739;R-HSA-3134821;R-HSA-2029459"
R-HSA-5684996,"MAPK1/MAPK3 signaling",1,286,0.023614895549500452,0.4364823973147577,0.4364823973147577,9,82,0.005296815451198243,9606,Homo sapiens,"P12931","P12931","R-HSA-9657603;R-HSA-5672980;R-HSA-5672978;R-HSA-9657606;R-HSA-5672972;R-HSA-9657608;R-HSA-5672973;R-HSA-9657599;R-HSA-5672969"
R-HSA-195721,"Signaling by WNT",1,287,0.023697465114358846,0.43762500009718974,0.43762500009718974,2,157,0.010141463729733222,9606,Homo sapiens,"O14980","O14980","R-HSA-3769391;R-HSA-3769392"
R-HSA-9824439,"Bacterial Infection Pathways",1,303,0.02501857815209314,0.4556074561244515,0.4556074561244515,2,220,0.014210968283702604,9606,Homo sapiens,"P12931","P12931","R-HSA-8876948;R-HSA-112333"
R-HSA-212436,"Generic Transcription Pathway",3,1256,0.10370737346214186,0.46019377260699623,0.46019377260699623,10,878,0.05671468251404948,9606,Homo sapiens,"O14980;P11532;P12931","O14980;Q13535;P12931","R-HSA-9769141;R-HSA-6799332;R-HSA-8937820;R-HSA-6797712;R-HSA-8937807;R-HSA-8937792;R-HSA-8937728;R-HSA-8937682;R-HSA-8937844;R-HSA-8937814"
R-HSA-2262752,"Cellular responses to stress",2,777,0.06415655189497152,0.46129092490649715,0.46129092490649715,3,513,0.03313739422517925,9606,Homo sapiens,"O14980;P11532","O14980;Q13535","R-HSA-9708423;R-HSA-9708430;R-HSA-3371567"
R-HSA-418594,"G alpha (i) signalling events",1,317,0.026174552060110642,0.4708889109966732,0.4708889109966732,3,74,0.004780052968154512,9606,Homo sapiens,"P12931","P12931","R-HSA-8964329;R-HSA-8964242;R-HSA-8964311"
R-HSA-9824446,"Viral Infection Pathways",3,1282,0.10585418214846008,0.47419576806616415,0.47419576806616415,25,887,0.05729604030747368,9606,Homo sapiens,"O14980;O75531;P05023","O14980;O75531;P05023","R-HSA-180739;R-HSA-8951690;R-HSA-175174;R-HSA-175108;R-HSA-180622;R-HSA-175117;R-HSA-175250;R-HSA-180627;R-HSA-180630;R-HSA-180885;R-HSA-168857;R-HSA-162590;R-HSA-164514;R-HSA-165028;R-HSA-165034;R-HSA-164522;R-HSA-9831677;R-HSA-164845;R-HSA-165043;R-HSA-168880;R-HSA-165047;R-HSA-9684068;R-HSA-9920046;R-HSA-173115;R-HSA-165055"
R-HSA-1474244,"Extracellular matrix organization",1,321,0.026504830319544218,0.4751789773499162,0.4751789773499162,5,330,0.021316452425553904,9606,Homo sapiens,"P11532","P11532","R-HSA-9913335;R-HSA-9913333;R-HSA-2328129;R-HSA-9913339;R-HSA-9914537"
R-HSA-3700989,"Transcriptional Regulation by TP53",1,362,0.02989018247873834,0.5172729982462698,0.5172729982462698,2,257,0.016600994767779858,9606,Homo sapiens,"P11532","Q13535","R-HSA-6799332;R-HSA-6797712"
R-HSA-73857,"RNA Polymerase II Transcription",3,1379,0.11386342993972422,0.5251336154787597,0.5251336154787597,10,939,0.06065499644725793,9606,Homo sapiens,"O14980;P11532;P12931","O14980;Q13535;P12931","R-HSA-9769141;R-HSA-6799332;R-HSA-8937820;R-HSA-6797712;R-HSA-8937807;R-HSA-8937792;R-HSA-8937728;R-HSA-8937682;R-HSA-8937844;R-HSA-8937814"
R-HSA-9839923,"Dengue Virus Infection",1,372,0.03071587812732227,0.527037874871643,0.527037874871643,1,141,0.009107938763645759,9606,Homo sapiens,"O14980","O14980","R-HSA-9920046"
R-HSA-8953897,"Cellular responses to stimuli",2,888,0.07332177359425315,0.5338380099843165,0.5338380099843165,3,605,0.03908016278018216,9606,Homo sapiens,"O14980;P11532","O14980;Q13535","R-HSA-9708423;R-HSA-9708430;R-HSA-3371567"
R-HSA-112316,"Neuronal System",1,419,0.034596647675666746,0.5704524351377616,0.5704524351377616,1,216,0.013952587042180737,9606,Homo sapiens,"P12931","P12931","R-HSA-9612085"
R-HSA-597592,"Post-translational protein modification",3,1483,0.12245066468499712,0.5770323229671843,0.5770323229671843,7,594,0.03836961436599703,9606,Homo sapiens,"Q96GF1;O95249;P78527","Q96GF1;O95249;P78527","R-HSA-6809015;R-HSA-6809014;R-HSA-6809011;R-HSA-6809010;R-HSA-8938770;R-HSA-8938773;R-HSA-8867288"
R-HSA-162582,"Signal Transduction",5,2614,0.2158368425398398,0.6150798747125912,0.6150798747125912,124,2576,0.1663975195400814,9606,Homo sapiens,"Q00587;O14980;P12931;Q9UPS8","Q00587;P12931-1;O14980;P12931;Q9UPS8","R-HSA-443910;R-HSA-177923;R-HSA-171011;R-HSA-205319;R-HSA-1562641;R-HSA-5666129;R-HSA-443905;R-HSA-3769392;R-HSA-9632412;R-HSA-9013145;R-HSA-5687109;R-HSA-177937;R-HSA-8964252;R-HSA-9726848;R-HSA-9021596;R-HSA-3769391;R-HSA-354066;R-HSA-354077;R-HSA-8964242;R-HSA-5218645;R-HSA-354073;R-HSA-5218643;R-HSA-5218640;R-HSA-9021609;R-HSA-354087;R-HSA-5357429;R-HSA-178215;R-HSA-5666160;R-HSA-9612219;R-HSA-377644;R-HSA-5357432;R-HSA-9017507;R-HSA-1470012;R-HSA-9013157;R-HSA-377641;R-HSA-1470010;R-HSA-377640;R-HSA-4420206;R-HSA-377643;R-HSA-5666169;R-HSA-1470009;R-HSA-9018808;R-HSA-8964287;R-HSA-9014449;R-HSA-8964278;R-HSA-1433428;R-HSA-5218830;R-HSA-5672980;R-HSA-5218828;R-HSA-5672978;R-HSA-5218826;R-HSA-354124;R-HSA-5218822;R-HSA-5218820;R-HSA-5218819;R-HSA-2167924;R-HSA-9021660;R-HSA-5218839;R-HSA-5218838;R-HSA-5672972;R-HSA-4420121;R-HSA-5672973;R-HSA-9624014;R-HSA-8964311;R-HSA-1963586;R-HSA-5672969;R-HSA-1433418;R-HSA-354149;R-HSA-429415;R-HSA-8964329;R-HSA-4420128;R-HSA-1433456;R-HSA-5218855;R-HSA-380780;R-HSA-9657599;R-HSA-5218851;R-HSA-5666104;R-HSA-1472121;R-HSA-4420140;R-HSA-354165;R-HSA-9037040;R-HSA-1433454;R-HSA-3928647;R-HSA-1433451;R-HSA-1433488;R-HSA-429441;R-HSA-9657603;R-HSA-9657606;R-HSA-205205;R-HSA-9696266;R-HSA-9657608;R-HSA-9696271;R-HSA-9696268;R-HSA-9014294;R-HSA-2316434;R-HSA-205234;R-HSA-9700647;R-HSA-5218811;R-HSA-205238;R-HSA-5218809;R-HSA-1433506;R-HSA-9700648;R-HSA-1252013;R-HSA-1433514;R-HSA-205244;R-HSA-186819;R-HSA-8857925;R-HSA-9603419;R-HSA-9603420;R-HSA-372693;R-HSA-1433542;R-HSA-372697;R-HSA-372705;R-HSA-8874083;R-HSA-8874082;R-HSA-432096;R-HSA-8874080;R-HSA-9603445;R-HSA-1295609;R-HSA-170991;R-HSA-9018746;R-HSA-5357479;R-HSA-9632873;R-HSA-9603437"
R-HSA-6798695,"Neutrophil degranulation",1,478,0.039468252002311945,0.6195642029009488,0.6195642029009488,1,10,6.459531038046638E-4,9606,Homo sapiens,"Q8NF37","Q8NF37","R-HSA-6798739"
R-HSA-74160,"Gene expression (Transcription)",3,1575,0.13004706465196927,0.620228729036228,0.620228729036228,10,1137,0.07344486790259028,9606,Homo sapiens,"O14980;P11532;P12931","O14980;Q13535;P12931","R-HSA-9769141;R-HSA-6799332;R-HSA-8937820;R-HSA-6797712;R-HSA-8937807;R-HSA-8937792;R-HSA-8937728;R-HSA-8937682;R-HSA-8937844;R-HSA-8937814"
R-HSA-9679506,"SARS-CoV Infections",1,513,0.042358186772355706,0.6461050162850441,0.6461050162850441,1,397,0.025644338221045154,9606,Homo sapiens,"P05023","P05023","R-HSA-9684068"
R-HSA-388396,"GPCR downstream signalling",1,638,0.05267938237965486,0.7271476196396369,0.7271476196396369,7,175,0.011304179316581616,9606,Homo sapiens,"P12931","P12931","R-HSA-8964329;R-HSA-8964252;R-HSA-8964287;R-HSA-8964242;R-HSA-9624014;R-HSA-8964278;R-HSA-8964311"
R-HSA-372790,"Signaling by GPCR",1,715,0.05903723887375113,0.7678661499191445,0.7678661499191445,7,394,0.02545055228990375,9606,Homo sapiens,"P12931","P12931","R-HSA-8964329;R-HSA-8964252;R-HSA-8964287;R-HSA-8964242;R-HSA-9624014;R-HSA-8964278;R-HSA-8964311"
R-HSA-8953854,"Metabolism of RNA",1,747,0.06167946494921972,0.7830152050230589,0.7830152050230589,2,244,0.015761255732833795,9606,Homo sapiens,"O14980","O14980","R-HSA-450595;R-HSA-450387"
R-HSA-556833,"Metabolism of lipids",1,765,0.0631657171166708,0.7911153136489426,0.7911153136489426,7,868,0.056068729410244815,9606,Homo sapiens,"Q8NF37","Q8NF37","R-HSA-1482533;R-HSA-8873923;R-HSA-1482547;R-HSA-75885;R-HSA-8873834;R-HSA-1482635;R-HSA-1482539"
R-HSA-1280215,"Cytokine Signaling in Immune system",1,805,0.06646849971100652,0.8080909534079636,0.8080909534079636,11,806,0.0520638201666559,9606,Homo sapiens,"P12931","P12931","R-HSA-9733316;R-HSA-9680385;R-HSA-389159;R-HSA-9680389;R-HSA-9733330;R-HSA-9680388;R-HSA-9733331;R-HSA-9817983;R-HSA-9733323;R-HSA-9680348;R-HSA-9818010"
R-HSA-392499,"Metabolism of proteins",3,2113,0.1744694905457848,0.8153238900886705,0.8153238900886705,7,912,0.05891092306698534,9606,Homo sapiens,"Q96GF1;O95249;P78527","Q96GF1;O95249;P78527","R-HSA-6809015;R-HSA-6809014;R-HSA-6809011;R-HSA-6809010;R-HSA-8938770;R-HSA-8938773;R-HSA-8867288"
R-HSA-1430728,"Metabolism",1,2216,0.18297415572619932,0.9921718513149409,0.9921718513149409,7,2135,0.13791098766229573,9606,Homo sapiens,"Q8NF37","Q8NF37","R-HSA-1482533;R-HSA-8873923;R-HSA-1482547;R-HSA-75885;R-HSA-8873834;R-HSA-1482635;R-HSA-1482539"
