Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-5668914,"Diseases of metabolism",4,463,0.02867938553022795,0.061814202083982805,0.07136099927725281,4,209,0.013171162087219562,9606,Homo sapiens,"SLC26A2;MUC2;MUC5B;MUC5AC","","R-HSA-6785524;R-HSA-3560789;R-HSA-5096537;R-HSA-5096532"
R-HSA-168138,"Toll Like Receptor 9 (TLR9) Cascade",2,128,0.007928642220019821,0.06423422445372318,0.07136099927725281,1,86,0.005419712629190825,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-3134975,"Regulation of innate immune responses to cytosolic DNA",1,21,0.001300792864222002,0.06544543169523787,0.07136099927725281,4,9,5.67179228636249E-4,9606,Homo sapiens,"TMEM173","","R-HSA-3249392;R-HSA-3134804;R-HSA-1964496;R-HSA-8948709"
R-HSA-168249,"Innate Immune System",8,1351,0.08368434093161546,0.06613807334759547,0.07136099927725281,20,762,0.04802117469120242,9606,Homo sapiens,"DUSP4;MUC2;REG4;QSOX1;MUC5B;TMEM173;DUSP6;MUC5AC","","R-HSA-1834939;R-HSA-6801766;R-HSA-3249392;R-HSA-8858500;R-HSA-2396007;R-HSA-2396002;R-HSA-3249371;R-HSA-1964496;R-HSA-2396009;R-HSA-8948709;R-HSA-6798743;R-HSA-3244643;R-HSA-3249378;R-HSA-203797;R-HSA-6801808;R-HSA-6798749;R-HSA-3134804;R-HSA-6798745;R-HSA-3134800;R-HSA-3249390"
R-HSA-71387,"Metabolism of carbohydrates and carbohydrate derivatives",4,477,0.029546580773042615,0.06742536535384269,0.07136099927725281,6,244,0.01537685908747164,9606,Homo sapiens,"SLC26A2;CHST13;FUT3","","R-HSA-9605682;R-HSA-9603986;R-HSA-427555;R-HSA-1971483;R-HSA-9605609;R-HSA-9605644"
R-HSA-166058,"MyD88:MAL(TIRAP) cascade initiated on plasma membrane",2,133,0.008238354806739345,0.06865878531393421,0.07136099927725281,1,76,0.004789513486261659,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-168188,"Toll Like Receptor TLR6:TLR2 Cascade",2,133,0.008238354806739345,0.06865878531393421,0.07136099927725281,1,78,0.004915553314847491,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-76002,"Platelet activation, signaling and aggregation",3,294,0.018211100099108028,0.06911652280684966,0.07136099927725281,1,119,0.00749936980085707,9606,Homo sapiens,"TOR4A;LEFTY1;QSOX1","","R-HSA-481007"
R-HSA-168179,"Toll Like Receptor TLR1:TLR2 Cascade",2,136,0.00842418235877106,0.07136099927725281,0.07136099927725281,1,78,0.004915553314847491,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-181438,"Toll Like Receptor 2 (TLR2) Cascade",2,136,0.00842418235877106,0.07136099927725281,0.07136099927725281,1,80,0.005041593143433325,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-1834941,"STING mediated induction of host immune responses",1,24,0.0014866204162537165,0.07444505396572454,0.07444505396572454,9,19,0.0011973783715654147,9606,Homo sapiens,"TMEM173","","R-HSA-1834939;R-HSA-3244643;R-HSA-3249378;R-HSA-2396007;R-HSA-2396002;R-HSA-3249371;R-HSA-2396009;R-HSA-3134800;R-HSA-3249390"
R-HSA-187037,"Signaling by NTRK1 (TRKA)",2,143,0.008857779980178395,0.07779884151528782,0.07779884151528782,1,102,0.006428031257877489,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-1482925,"Acyl chain remodelling of PG",1,26,0.0016105054509415262,0.08039752330367733,0.08039752330367733,2,10,6.301991429291656E-4,9606,Homo sapiens,"LPCAT4","","R-HSA-1482635;R-HSA-1482539"
R-HSA-2022870,"CS-GAG biosynthesis",1,27,0.001672447968285431,0.08335966208342671,0.08335966208342671,1,9,5.67179228636249E-4,9606,Homo sapiens,"CHST13","","R-HSA-1971483"
R-HSA-975578,"Reactions specific to the complex N-glycan synthesis pathway",1,28,0.001734390485629336,0.08631244240261404,0.08631244240261404,1,7,4.411394000504159E-4,9606,Homo sapiens,"FUT3","","R-HSA-5693925"
R-HSA-9018519,"Estrogen-dependent gene expression",2,153,0.009477205153617442,0.08729977221973406,0.08729977221973406,8,66,0.004159314343332493,9606,Homo sapiens,"TFF1","","R-HSA-9009533;R-HSA-9018494;R-HSA-9009536;R-HSA-9023859;R-HSA-9023861;R-HSA-9009541;R-HSA-9023860;R-HSA-9009526"
R-HSA-420029,"Tight junction interactions",1,31,0.0019202180376610505,0.09511492204503846,0.09511492204503846,1,3,1.890597428787497E-4,9606,Homo sapiens,"CLDN10","","R-HSA-420019"
R-HSA-1482801,"Acyl chain remodelling of PS",1,31,0.0019202180376610505,0.09511492204503846,0.09511492204503846,2,8,5.041593143433325E-4,9606,Homo sapiens,"LPCAT4","","R-HSA-1482691;R-HSA-1482636"
R-HSA-166016,"Toll Like Receptor 4 (TLR4) Cascade",2,166,0.010282457879088207,0.10013962297337264,0.10013962297337264,1,113,0.007121250315099571,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-166520,"Signaling by NTRKs",2,166,0.010282457879088207,0.10013962297337264,0.10013962297337264,1,164,0.010335265944038316,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-3928663,"EPHA-mediated growth cone collapse",1,33,0.00204410307234886,0.10093697862335815,0.10093697862335815,3,4,2.5207965717166626E-4,9606,Homo sapiens,"EFNA5","","R-HSA-3928651;R-HSA-3928602;R-HSA-3928648"
R-HSA-180024,"DARPP-32 events",1,35,0.00216798810703667,0.1067222917444115,0.1067222917444115,7,12,7.562389715149988E-4,9606,Homo sapiens,"PPP1R1B","","R-HSA-180038;R-HSA-177284;R-HSA-201787;R-HSA-177275;R-HSA-180073;R-HSA-201790;R-HSA-180047"
R-HSA-5683057,"MAPK family signaling cascades",3,367,0.022732903865213084,0.11461844681715683,0.11461844681715683,4,122,0.00768842954373582,9606,Homo sapiens,"DUSP4;ETV4;DUSP6","","R-HSA-5675376;R-HSA-5675373;R-HSA-5687099;R-HSA-5687097"
R-HSA-9937080,"Developmental Lineage of Multipotent Pancreatic Progenitor Cells",1,38,0.0023538156590683845,0.1153318644428184,0.1153318644428184,2,5,3.150995714645828E-4,9606,Homo sapiens,"LEFTY1","","R-HSA-9911214;R-HSA-9911210"
R-HSA-4791275,"Signaling by WNT in cancer",1,38,0.0023538156590683845,0.1153318644428184,0.1153318644428184,1,16,0.001008318628686665,9606,Homo sapiens,"DKK4","","R-HSA-5339711"
R-HSA-159418,"Recycling of bile acids and salts",1,39,0.0024157581764122893,0.11818359572415937,0.11818359572415937,1,17,0.0010713385429795815,9606,Homo sapiens,"SLC51B","","R-HSA-9733964"
R-HSA-9920588,"Dengue virus activates/modulates innate and adaptive immune responses",1,40,0.002477700693756194,0.12102631065934155,0.12102631065934155,2,23,0.001449458028737081,9606,Homo sapiens,"TMEM173","","R-HSA-3244626;R-HSA-3244618"
R-HSA-5365859,"RA biosynthesis pathway",1,41,0.002539643211100099,0.12386003719820415,0.12386003719820415,1,11,6.932190572220821E-4,9606,Homo sapiens,"SDR16C5","","R-HSA-5362518"
R-HSA-9006931,"Signaling by Nuclear Receptors",3,383,0.02372398414271556,0.12582510094253418,0.12582510094253418,9,195,0.01228888328711873,9606,Homo sapiens,"SDR16C5;TFF1","","R-HSA-9009533;R-HSA-5362518;R-HSA-9018494;R-HSA-9009536;R-HSA-9023859;R-HSA-9023861;R-HSA-9009541;R-HSA-9023860;R-HSA-9009526"
R-HSA-975576,"N-glycan antennae elongation in the medial/trans-Golgi",1,47,0.002911298315163528,0.1406751946322362,0.1406751946322362,1,14,8.822788001008318E-4,9606,Homo sapiens,"FUT3","","R-HSA-5693925"
R-HSA-168898,"Toll-like Receptor Cascades",2,210,0.01300792864222002,0.14691030385042358,0.14691030385042358,1,217,0.013675321401562893,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-203797"
R-HSA-1630316,"Glycosaminoglycan metabolism",2,212,0.01313181367690783,0.1491345486340464,0.1491345486340464,2,98,0.0061759516007058235,9606,Homo sapiens,"SLC26A2;CHST13","","R-HSA-427555;R-HSA-1971483"
R-HSA-3560782,"Diseases associated with glycosaminoglycan metabolism",1,53,0.0032829534192269573,0.1571737193402939,0.1571737193402939,1,23,0.001449458028737081,9606,Homo sapiens,"SLC26A2","","R-HSA-3560789"
R-HSA-1483206,"Glycerophospholipid biosynthesis",2,222,0.013751238850346879,0.16035777264626205,0.16035777264626205,9,133,0.008381648600957903,9606,Homo sapiens,"LPCAT4","","R-HSA-1482646;R-HSA-1482533;R-HSA-1482547;R-HSA-1482691;R-HSA-1482636;R-HSA-75885;R-HSA-1482667;R-HSA-1482635;R-HSA-1482539"
R-HSA-3928665,"EPH-ephrin mediated repulsion of cells",1,55,0.003406838453914767,0.1626038784973648,0.1626038784973648,6,9,5.67179228636249E-4,9606,Homo sapiens,"EFNA5","","R-HSA-4093327;R-HSA-3928607;R-HSA-3928604;R-HSA-3928642;R-HSA-3928628;R-HSA-3928660"
R-HSA-9692916,"SARS-CoV-1 activates/modulates innate immune responses",1,60,0.0037165510406342913,0.17602960487439778,0.17602960487439778,1,30,0.0018905974287874968,9606,Homo sapiens,"TMEM173","","R-HSA-9711016"
R-HSA-1793185,"Chondroitin sulfate/dermatan sulfate metabolism",1,63,0.003902378592666006,0.18398346639054686,0.18398346639054686,1,26,0.0016385177716158306,9606,Homo sapiens,"CHST13","","R-HSA-1971483"
R-HSA-1483166,"Synthesis of PA",1,65,0.004026263627353816,0.18924415475695822,0.18924415475695822,1,17,0.0010713385429795815,9606,Homo sapiens,"LPCAT4","","R-HSA-75885"
R-HSA-5362517,"Signaling by Retinoic Acid",1,68,0.00421209117938553,0.19707287715597455,0.19707287715597455,1,21,0.0013234182001512478,9606,Homo sapiens,"SDR16C5","","R-HSA-5362518"
R-HSA-8939211,"ESR-mediated signaling",2,257,0.01591922695738355,0.20072238861907288,0.20072238861907288,8,114,0.007184270229392488,9606,Homo sapiens,"TFF1","","R-HSA-9009533;R-HSA-9018494;R-HSA-9009536;R-HSA-9023859;R-HSA-9023861;R-HSA-9009541;R-HSA-9023860;R-HSA-9009526"
R-HSA-936837,"Ion transport by P-type ATPases",1,71,0.004397918731417245,0.204827444757955,0.204827444757955,1,17,0.0010713385429795815,9606,Homo sapiens,"ATP2C2","","R-HSA-936883"
R-HSA-8963743,"Digestion and absorption",1,72,0.0044598612487611496,0.20739594100767422,0.20739594100767422,1,30,0.0018905974287874968,9606,Homo sapiens,"SLC5A1","","R-HSA-8932955"
R-HSA-382551,"Transport of small molecules",5,1001,0.06200445986124876,0.21912762068023395,0.21912762068023395,4,463,0.02917822031762037,9606,Homo sapiens,"SLC26A2;SLC5A1;ATP2C2;SLC26A3","","R-HSA-427666;R-HSA-427555;R-HSA-429613;R-HSA-936883"
R-HSA-1834949,"Cytosolic sensors of pathogen-associated DNA ",1,78,0.004831516352824579,0.22263691329159452,0.22263691329159452,13,50,0.003150995714645828,9606,Homo sapiens,"TMEM173","","R-HSA-1834939;R-HSA-3249392;R-HSA-2396007;R-HSA-2396002;R-HSA-3249371;R-HSA-1964496;R-HSA-2396009;R-HSA-8948709;R-HSA-3244643;R-HSA-3249378;R-HSA-3134804;R-HSA-3134800;R-HSA-3249390"
R-HSA-5687128,"MAPK6/MAPK4 signaling",1,93,0.005760654112983152,0.2594929726917671,0.2594929726917671,2,40,0.0025207965717166624,9606,Homo sapiens,"ETV4","","R-HSA-5687099;R-HSA-5687097"
R-HSA-6802957,"Oncogenic MAPK signaling",1,93,0.005760654112983152,0.2594929726917671,0.2594929726917671,1,46,0.002898916057474162,9606,Homo sapiens,"DUSP6","","R-HSA-9652816"
R-HSA-5673001,"RAF/MAP kinase cascade",2,309,0.0191402378592666,0.26248096358142536,0.26248096358142536,2,75,0.004726493571968742,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-5675376;R-HSA-5675373"
R-HSA-1483257,"Phospholipid metabolism",2,315,0.01951189296333003,0.26966025960278084,0.26966025960278084,9,218,0.01373834131585581,9606,Homo sapiens,"LPCAT4","","R-HSA-1482646;R-HSA-1482533;R-HSA-1482547;R-HSA-1482691;R-HSA-1482636;R-HSA-75885;R-HSA-1482667;R-HSA-1482635;R-HSA-1482539"
R-HSA-5684996,"MAPK1/MAPK3 signaling",2,316,0.019573835480673936,0.27085694773353375,0.27085694773353375,2,82,0.005167632972019158,9606,Homo sapiens,"DUSP4;DUSP6","","R-HSA-5675376;R-HSA-5675373"
R-HSA-381070,"IRE1alpha activates chaperones",1,101,0.006256194251734391,0.2784430741693019,0.2784430741693019,3,53,0.003340055457524578,9606,Homo sapiens,"ERN2","","R-HSA-381109;R-HSA-381217;R-HSA-381091"
R-HSA-2682334,"EPH-Ephrin signaling",1,102,0.006318136769078295,0.2807781351492953,0.2807781351492953,14,56,0.0035291152004033274,9606,Homo sapiens,"EFNA5","","R-HSA-3928602;R-HSA-3928607;R-HSA-3928604;R-HSA-3928597;R-HSA-3928628;R-HSA-3928660;R-HSA-3928651;R-HSA-4093327;R-HSA-3928584;R-HSA-3928648;R-HSA-3928591;R-HSA-3928642;R-HSA-3928578;R-HSA-3928646"
R-HSA-1296071,"Potassium Channels",1,107,0.00662784935579782,0.2923427243270177,0.2923427243270177,1,20,0.0012603982858583312,9606,Homo sapiens,"KCNN4","","R-HSA-1296035"
R-HSA-8957275,"Post-translational protein phosphorylation",1,109,0.00675173439048563,0.2969173202768878,0.2969173202768878,1,1,6.301991429291656E-5,9606,Homo sapiens,"QSOX1","","R-HSA-8952289"
R-HSA-1266738,"Developmental Biology",8,1968,0.12190287413280476,0.2972376367294134,0.2972376367294134,35,980,0.06175951600705823,9606,Homo sapiens,"CLDN10;LEFTY1;KRT7;EFNA5","","R-HSA-6806629;R-HSA-6814764;R-HSA-9853402;R-HSA-6805546;R-HSA-3928628;R-HSA-6810357;R-HSA-6814387;R-HSA-6809393;R-HSA-6809663;R-HSA-8942224;R-HSA-6810937;R-HSA-3928602;R-HSA-6805573;R-HSA-3928607;R-HSA-3928604;R-HSA-6814734;R-HSA-3928597;R-HSA-3928660;R-HSA-3928651;R-HSA-1181155;R-HSA-4093327;R-HSA-6806613;R-HSA-3928584;R-HSA-3928648;R-HSA-6811539;R-HSA-3928591;R-HSA-1181351;R-HSA-6806610;R-HSA-3928642;R-HSA-3928578;R-HSA-9911214;R-HSA-1181352;R-HSA-6814298;R-HSA-3928646;R-HSA-9911210"
R-HSA-111885,"Opioid Signalling",1,115,0.007123389494549059,0.3104677861947893,0.3104677861947893,7,59,0.0037181749432820773,9606,Homo sapiens,"PPP1R1B","","R-HSA-180038;R-HSA-177284;R-HSA-201787;R-HSA-177275;R-HSA-180073;R-HSA-201790;R-HSA-180047"
R-HSA-8856825,"Cargo recognition for clathrin-mediated endocytosis",1,115,0.007123389494549059,0.3104677861947893,0.3104677861947893,1,15,9.452987143937484E-4,9606,Homo sapiens,"SYT8","","R-HSA-8863463"
R-HSA-9692914,"SARS-CoV-1-host interactions",1,118,0.007309217046580773,0.31714663382920094,0.31714663382920094,1,48,0.003024955886059995,9606,Homo sapiens,"TMEM173","","R-HSA-9711016"
R-HSA-194068,"Bile acid and bile salt metabolism",1,122,0.007556987115956392,0.32595315165360794,0.32595315165360794,1,99,0.006238971514998739,9606,Homo sapiens,"SLC51B","","R-HSA-9733964"
R-HSA-6803157,"Antimicrobial peptides",1,123,0.007618929633300298,0.3281373177484057,0.3281373177484057,2,58,0.0036551550289891607,9606,Homo sapiens,"REG4","","R-HSA-6801766;R-HSA-6801808"
R-HSA-9006934,"Signaling by Receptor Tyrosine Kinases",3,634,0.03927155599603568,0.33491794390470253,0.33491794390470253,4,759,0.04783211494832367,9606,Homo sapiens,"DUSP4;MST1R;DUSP6","","R-HSA-203797;R-HSA-6800315;R-HSA-8852522;R-HSA-8852552"
R-HSA-381426,"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",1,127,0.007866699702675917,0.33680477962793964,0.33680477962793964,1,14,8.822788001008318E-4,9606,Homo sapiens,"QSOX1","","R-HSA-8952289"
R-HSA-2132295,"MHC class II antigen presentation",1,137,0.008486124876114965,0.357996501819681,0.357996501819681,3,26,0.0016385177716158306,9606,Homo sapiens,"CTSE","","R-HSA-2130706;R-HSA-2130504;R-HSA-2130349"
R-HSA-6809371,"Formation of the cornified envelope",1,138,0.00854806739345887,0.3600787817262895,0.3600787817262895,8,27,0.0017015376859087473,9606,Homo sapiens,"KRT7","","R-HSA-6810357;R-HSA-6814387;R-HSA-6811539;R-HSA-8942224;R-HSA-6814734;R-HSA-6814764;R-HSA-6814298;R-HSA-6810937"
R-HSA-9851695,"Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes",1,139,0.008610009910802775,0.36215443741283737,0.36215443741283737,2,37,0.002331736828837913,9606,Homo sapiens,"PHLDA1","","R-HSA-9843219;R-HSA-9843112"
R-HSA-9841922,"MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis",1,139,0.008610009910802775,0.36215443741283737,0.36215443741283737,2,37,0.002331736828837913,9606,Homo sapiens,"PHLDA1","","R-HSA-9843219;R-HSA-9843112"
R-HSA-9818564,"Epigenetic regulation of gene expression by MLL3 and MLL4 complexes",1,139,0.008610009910802775,0.36215443741283737,0.36215443741283737,2,40,0.0025207965717166624,9606,Homo sapiens,"PHLDA1","","R-HSA-9843219;R-HSA-9843112"
R-HSA-1474228,"Degradation of the extracellular matrix",1,148,0.009167492566897919,0.3805406370459614,0.3805406370459614,1,105,0.006617091000756239,9606,Homo sapiens,"CAPN8","","R-HSA-8848658"
R-HSA-381119,"Unfolded Protein Response (UPR)",1,156,0.009663032705649157,0.3964468565815902,0.3964468565815902,3,99,0.006238971514998739,9606,Homo sapiens,"ERN2","","R-HSA-381109;R-HSA-381217;R-HSA-381091"
R-HSA-9705671,"SARS-CoV-2 activates/modulates innate and adaptive immune responses",1,160,0.009910802775024777,0.4042490501709475,0.4042490501709475,2,48,0.003024955886059995,9606,Homo sapiens,"TMEM173","","R-HSA-9730501;R-HSA-9730528"
R-HSA-8856828,"Clathrin-mediated endocytosis",1,161,0.009972745292368681,0.40618409012355494,0.40618409012355494,16,35,0.0022056970002520796,9606,Homo sapiens,"SYT8","","R-HSA-8868071;R-HSA-8863463;R-HSA-8868230;R-HSA-8867756;R-HSA-8868236;R-HSA-8868651;R-HSA-8867754;R-HSA-8868072;R-HSA-8868648;R-HSA-8868661;R-HSA-8868660;R-HSA-8868659;R-HSA-8868658;R-HSA-8869438;R-HSA-8871194;R-HSA-8871193"
R-HSA-9917777,"Epigenetic regulation by WDR5-containing histone modifying complexes",1,171,0.01059217046580773,0.42519859116420866,0.42519859116420866,2,67,0.00422233425762541,9606,Homo sapiens,"PHLDA1","","R-HSA-9843219;R-HSA-9843112"
R-HSA-6798695,"Neutrophil degranulation",2,478,0.02960852329038652,0.4580298566250278,0.4580298566250278,3,10,6.301991429291656E-4,9606,Homo sapiens,"QSOX1;TMEM173","","R-HSA-6798743;R-HSA-6798749;R-HSA-6798745"
R-HSA-9678108,"SARS-CoV-1 Infection",1,194,0.012016848364717543,0.4666945743942914,0.4666945743942914,1,159,0.010020166372573733,9606,Homo sapiens,"TMEM173","","R-HSA-9711016"
R-HSA-109582,"Hemostasis",3,805,0.04986372646184341,0.48359958358804733,0.48359958358804733,1,342,0.021552810688177465,9606,Homo sapiens,"TOR4A;LEFTY1;QSOX1","","R-HSA-481007"
R-HSA-201681,"TCF dependent signaling in response to WNT",1,204,0.01263627353815659,0.4838062466325904,0.4838062466325904,3,71,0.004474413914797076,9606,Homo sapiens,"DKK4","","R-HSA-3769401;R-HSA-5368586;R-HSA-1458875"
R-HSA-69275,"G2/M Transition",1,205,0.012698216055500495,0.48548750004879326,0.48548750004879326,2,88,0.005545752457776657,9606,Homo sapiens,"PHLDA1","","R-HSA-8853429;R-HSA-8853444"
R-HSA-453274,"Mitotic G2-G2/M phases",1,207,0.012822101090188305,0.48883391098170437,0.48883391098170437,2,90,0.00567179228636249,9606,Homo sapiens,"PHLDA1","","R-HSA-8853429;R-HSA-8853444"
R-HSA-983712,"Ion channel transport",1,207,0.012822101090188305,0.48883391098170437,0.48883391098170437,1,51,0.0032140156289387446,9606,Homo sapiens,"ATP2C2","","R-HSA-936883"
R-HSA-948021,"Transport to the Golgi and subsequent modification",1,221,0.013689296333002973,0.5116684286302466,0.5116684286302466,1,60,0.0037811948575749935,9606,Homo sapiens,"FUT3","","R-HSA-5693925"
R-HSA-5663202,"Diseases of signal transduction by growth factor receptors and second messengers",2,536,0.033201189296333006,0.5186955592639885,0.5186955592639885,2,516,0.03251827577514495,9606,Homo sapiens,"DKK4;DUSP6","","R-HSA-9652816;R-HSA-5339711"
